Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
1513;0.18844274,0.05132862,1.8299596;0.17570515,0.11423945,1.8868742;0.18730898,0.48285198,1.8924551;0.19742855,0.67836124,1.8818034;0.03173428,0.35062787,1.8337098;-0.020375848,0.08577127,1.7858955;0.05102583,-0.123927735,1.676289;0.084950946,-0.18021065,1.6482258;0.36847752,0.35152838,1.9162295;0.3953054,0.08131423,1.8827568;0.3707307,-0.15590318,1.8130711;0.37208468,-0.24652782,1.7865005;0.111538805,-0.02507999,1.7972971;0.0381253,-0.38996154,1.7857493;0.035074167,-0.6617521,1.7946503;0.042786743,-0.717424,1.709724;0.26691848,-0.02596876,1.8355098;0.2569338,-0.39786822,1.8157743;0.2760125,-0.6715146,1.8105224;0.30264375,-0.71891314,1.7219448;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1529;0.19953007,0.054136693,1.8313133;0.18613108,0.11734726,1.8881803;0.19582501,0.48689243,1.8939534;0.20515162,0.68145686,1.8838841;0.040721495,0.35412106,1.8333412;-0.011226596,0.08910915,1.7833302;0.061904367,-0.11892299,1.6726031;0.09872488,-0.17718531,1.6417431;0.377956,0.35445732,1.9183472;0.40154216,0.0852058,1.885185;0.3760633,-0.15286161,1.8150522;0.37515026,-0.24351437,1.788394;0.122801125,-0.02254044,1.7978333;0.063673735,-0.4015325,1.7856635;0.06877899,-0.6638308,1.7899839;0.09109659,-0.7170084,1.702615;0.27818027,-0.02318392,1.8375804;0.26170823,-0.4021021,1.8202245;0.27808526,-0.67342687,1.8146961;0.3048963,-0.7212568,1.7261333;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1576;0.21194813,0.055344332,1.8330519;0.19755422,0.118890055,1.8898195;0.20374086,0.48958915,1.8955363;0.21299523,0.6830515,1.8859888;0.048612844,0.3564938,1.8332868;-0.0036615338,0.09193261,1.7812575;0.072907455,-0.113086164,1.6690197;0.10962408,-0.17430794,1.6367064;0.3862304,0.35539865,1.9199916;0.40635553,0.08759978,1.8871785;0.38151085,-0.1512508,1.817174;0.37777382,-0.24160378,1.7899473;0.136083,-0.021797335,1.7987931;0.093877,-0.4200223,1.7891939;0.09489303,-0.6655058,1.7868898;0.114916995,-0.7171309,1.6995324;0.29122886,-0.02199892,1.840121;0.268561,-0.4116032,1.8250059;0.27973792,-0.674819,1.817686;0.30656165,-0.72296727,1.7290787;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1607;0.22180627,0.05545619,1.8345098;0.20683329,0.11927194,1.8912383;0.21056703,0.4911808,1.8970547;0.22505876,0.68322164,1.8881104;0.05504522,0.35797852,1.8334764;0.0021044938,0.09421893,1.779781;0.08118819,-0.10824966,1.6664906;0.11886334,-0.17131558,1.63239;0.39250186,0.35542232,1.9212295;0.4105282,0.08771719,1.8892347;0.38637382,-0.15036479,1.8190504;0.38067192,-0.24065094,1.7915499;0.14681096,-0.02213006,1.7995338;0.11386127,-0.4321784,1.7908309;0.11114741,-0.6675273,1.7851299;0.15121214,-0.7379629,1.7572914;0.30113363,-0.021854341,1.8422207;0.27443978,-0.4207792,1.8282701;0.2810347,-0.6758006,1.8198061;0.30783632,-0.72418547,1.731152;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1633;0.22943197,0.055070598,1.835661;0.21407628,0.11908116,1.8923663;0.2161032,0.4920138,1.8983188;0.23430969,0.6829241,1.889225;0.06071507,0.35899857,1.833902;0.007336215,0.0959958,1.7784183;0.087426275,-0.10488387,1.664685;0.13036771,-0.17210296,1.6261789;0.3976206,0.35455245,1.9221979;0.41528344,0.08460939,1.892254;0.39658564,-0.15136135,1.8231031;0.3851097,-0.2413987,1.7935135;0.15531485,-0.02284216,1.8000097;0.14723137,-0.44349548,1.7942004;0.12708911,-0.67047584,1.7836511;0.18815942,-0.7489835,1.7938297;0.30857292,-0.02221931,1.843955;0.279222,-0.42778862,1.8300892;0.28214747,-0.6764613,1.8213091;0.30887762,-0.72502744,1.7326075;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1664;0.2364022,0.054031514,1.8367556;0.22065184,0.118223205,1.8934114;0.22139817,0.49208614,1.8994994;0.24260364,0.68217075,1.889918;0.066716656,0.35917512,1.834432;0.0117195435,0.097387485,1.7773672;0.09330831,-0.10168197,1.6631196;0.13891202,-0.17266057,1.6220723;0.40219608,0.35316056,1.9232229;0.4192443,0.080600806,1.8950807;0.40148538,-0.15183893,1.8249556;0.3945828,-0.24544282,1.7965332;0.16339153,-0.024097355,1.8002775;0.16486642,-0.45484376,1.7960576;0.13683066,-0.6785902,1.7829278;0.21876268,-0.74257535,1.8088475;0.3151498,-0.023326457,1.8457876;0.28299478,-0.43259153,1.8308085;0.28336287,-0.67697716,1.8223007;0.31003693,-0.7257132,1.7335798;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1711;0.24257131,0.05289785,1.837762;0.2264079,0.11713867,1.894352;0.22621,0.4914055,1.9005864;0.24944426,0.6810514,1.8905371;0.07124331,0.35888183,1.8348393;0.015304441,0.09827157,1.7765315;0.09750499,-0.09964509,1.6620541;0.14510298,-0.17330453,1.6193955;0.40608692,0.3517021,1.9244508;0.42295098,0.076224685,1.8976761;0.40591618,-0.15280275,1.8265039;0.40124738,-0.24904725,1.7981583;0.1703794,-0.025391217,1.8004614;0.17438853,-0.45987105,1.7968596;0.1476527,-0.68567157,1.7833676;0.20016742,-0.7547128,1.777114;0.3211521,-0.024639864,1.847568;0.28622875,-0.43595582,1.8307042;0.28482947,-0.6772445,1.822584;0.31146967,-0.7261419,1.7338415;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1742;0.24740842,0.05170079,1.8384997;0.23082483,0.11596891,1.8950207;0.2301265,0.49040288,1.9014639;0.2542487,0.6800673,1.8909371;0.075490884,0.35801327,1.8351513;0.01833084,0.09867426,1.7759002;0.10071925,-0.09835196,1.6613088;0.14882758,-0.17236778,1.6184464;0.40998825,0.34968442,1.9262776;0.42661607,0.07161403,1.9000088;0.41218364,-0.15552208,1.8274883;0.40752017,-0.25282365,1.7985432;0.17576157,-0.02658124,1.8005152;0.1812337,-0.46523312,1.7973702;0.15491329,-0.6954878,1.7847831;0.159957,-0.6683249,1.7461131;0.32585844,-0.026089998,1.8489412;0.2892664,-0.4384955,1.8297263;0.2864916,-0.67752093,1.8220971;0.31263655,-0.7265415,1.7338365;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1773;0.25110832,0.050542176,1.8389597;0.23423932,0.11476339,1.8954438;0.23339343,0.48909232,1.9021744;0.2578274,0.67897236,1.8911264;0.07885544,0.35707155,1.8354415;0.021131478,0.09861198,1.7754227;0.103206396,-0.097653605,1.6607879;0.15249538,-0.17362183,1.6173615;0.4131951,0.34758165,1.9280319;0.42973712,0.067681275,1.9017336;0.41771814,-0.1582369,1.8278477;0.41229168,-0.25592756,1.7979373;0.17974225,-0.027602522,1.8004643;0.18502666,-0.4692308,1.797604;0.15776445,-0.70239115,1.7855949;0.16167736,-0.6359935,1.7414132;0.32944536,-0.027490592,1.8498449;0.29192543,-0.44022486,1.8281771;0.2885816,-0.6779652,1.8204776;0.31409127,-0.7269407,1.7330703;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1804;0.25405937,0.04946084,1.839266;0.23695907,0.11358995,1.8957281;0.2360977,0.48766512,1.9027871;0.26053053,0.67791975,1.8912112;0.08159816,0.3560814,1.835691;0.024017416,0.098012745,1.775063;0.10540088,-0.09771077,1.6605732;0.15443778,-0.17323422,1.6176113;0.41582134,0.345744,1.9297014;0.43214637,0.06485664,1.9028918;0.4219252,-0.16026221,1.8277985;0.41626966,-0.2582783,1.7964587;0.18286589,-0.028514156,1.8003538;0.18541655,-0.47247612,1.797534;0.15684205,-0.70827955,1.7863638;0.16255163,-0.6194581,1.7397407;0.33232972,-0.02880922,1.8504834;0.29426005,-0.44130716,1.8263042;0.29059353,-0.67856914,1.8184223;0.31560192,-0.72740656,1.7318693;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1836;0.25626424,0.048496082,1.8394222;0.23900093,0.11251837,1.8958825;0.2381657,0.48639327,1.9032954;0.2624649,0.67702365,1.891258;0.08396125,0.35494196,1.8359412;0.026745163,0.09713626,1.7748606;0.10770773,-0.09982425,1.6620488;0.1555842,-0.17318207,1.6187814;0.41771856,0.34432662,1.9309952;0.43401128,0.06297411,1.903639;0.4249319,-0.16152628,1.8273972;0.41951114,-0.25978863,1.7944812;0.18515958,-0.029270649,1.8002157;0.18161169,-0.47441608,1.7971299;0.15285851,-0.7126694,1.7871269;0.17725958,-0.61825305,1.7493119;0.33443502,-0.029923528,1.8508524;0.29597086,-0.44193667,1.8246684;0.29225042,-0.67925835,1.8165336;0.3170036,-0.72792137,1.7305601;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1867;0.25781706,0.047757957,1.839495;0.24045286,0.111673385,1.8959585;0.23970182,0.48539042,1.9036872;0.263819,0.6763209,1.8912838;0.085632145,0.35403046,1.8361393;0.029073244,0.09620291,1.774797;0.1093243,-0.10234297,1.6636235;0.15578425,-0.17310289,1.6206715;0.41903776,0.34330982,1.9319067;0.43546304,0.06175616,1.9040679;0.42702433,-0.1622816,1.8270096;0.42171893,-0.26061168,1.7927895;0.18675043,-0.029819302,1.8001057;0.16927294,-0.4742612,1.796483;0.14281063,-0.7154151,1.7881578;0.18770003,-0.6270862,1.7666942;0.33593273,-0.030790692,1.851019;0.29718402,-0.4422658,1.823317;0.2934965,-0.67995566,1.8149855;0.31818238,-0.72846407,1.7293149;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1914;0.25889066,0.047209084,1.8395061;0.24146794,0.11102048,1.8959805;0.24081211,0.48461333,1.9039781;0.26476657,0.67581695,1.8913239;0.086807474,0.3533192,1.8363054;0.030923368,0.09535011,1.7748299;0.11019115,-0.10509677,1.6652375;0.15431511,-0.17304169,1.6236116;0.41998598,0.34261674,1.9325312;0.4375031,0.061859597,1.9042478;0.42865998,-0.16204911,1.8266592;0.42316276,-0.25976002,1.7909585;0.18785073,-0.030215174,1.8000042;0.13657358,-0.47374904,1.7938807;0.12483613,-0.7181519,1.7892361;0.18273693,-0.6306172,1.7733079;0.3369486,-0.031470492,1.8510147;0.29803428,-0.4424008,1.8222284;0.29436475,-0.68058354,1.8139138;0.31908798,-0.72901577,1.7283236;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1945;0.2595144,0.04672523,1.8393751;0.24211293,0.11047496,1.8959141;0.24161144,0.48401743,1.9041882;0.26534998,0.6753897,1.8913407;0.087636165,0.35275543,1.8364432;0.032316625,0.094567806,1.7748995;0.1102593,-0.107905336,1.6667224;0.15177734,-0.1731937,1.6267726;0.4206605,0.34212866,1.932945;0.4392977,0.062475912,1.9041792;0.42986572,-0.16138923,1.8261893;0.42390776,-0.25832754,1.7891047;0.18836705,-0.030566858,1.7997891;0.10421066,-0.44495767,1.7865618;0.10077448,-0.6916622,1.7874941;0.14671598,-0.6878741,1.731121;0.33735245,-0.032137573,1.8505733;0.29860792,-0.44239065,1.8213732;0.2949846,-0.6811119,1.8132174;0.3197888,-0.7295411,1.7275884;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1961;0.25939754,0.046329696,1.8389692;0.24231727,0.11002584,1.8957213;0.24218428,0.4835743,1.9043429;0.26518217,0.67499894,1.891347;0.08818313,0.352328,1.8365729;0.03320152,0.093904965,1.7750344;0.10896254,-0.11073698,1.6682378;0.14719966,-0.1738541,1.6300608;0.4211508,0.3418011,1.9332289;0.440661,0.06298946,1.9038528;0.43066385,-0.16086651,1.8256736;0.42408273,-0.25718465,1.7874904;0.18733267,-0.03081597,1.7992982;0.088419564,-0.43152833,1.7836044;0.068126455,-0.67286456,1.7854875;0.100501426,-0.724788,1.7019962;0.3368006,-0.032607004,1.8494844;0.29873374,-0.44106814,1.8205913;0.29541337,-0.68124914,1.8127563;0.32030535,-0.7296812,1.7270359;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2008;0.25713202,0.046139684,1.8378409;0.24127704,0.10966633,1.8951142;0.24258627,0.4832367,1.9044548;0.26351553,0.674847,1.891325;0.08842356,0.35195675,1.836735;0.03368485,0.093342684,1.7752329;0.10230756,-0.11377968,1.6695313;0.13802077,-0.17443822,1.6338202;0.4214734,0.34155962,1.9333581;0.44162047,0.06361642,1.9032168;0.43084285,-0.16013499,1.8248628;0.42336032,-0.25600278,1.7858782;0.18273316,-0.030834487,1.7983353;0.07497921,-0.42236003,1.7824408;0.042244703,-0.6623383,1.7849635;0.070682384,-0.7393145,1.6894648;0.33356073,-0.03262596,1.8469281;0.2982668,-0.4385709,1.8200564;0.2956216,-0.6809841,1.8126054;0.32061753,-0.7297221,1.7267225;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2039;0.25076497,0.046522126,1.8355508;0.23730841,0.109696195,1.8936702;0.24272752,0.48298454,1.9045252;0.25847104,0.6749332,1.8916206;0.08773774,0.35158122,1.8371167;0.03312918,0.092567764,1.7757975;0.09511321,-0.11584757,1.6704911;0.1254403,-0.17457289,1.6366189;0.42112473,0.34144586,1.9327176;0.44197577,0.06472394,1.9018855;0.4303814,-0.15915315,1.8239285;0.42164803,-0.25471723,1.784541;0.17349173,-0.03005904,1.7969704;0.06110251,-0.41617814,1.7819245;0.00827767,-0.6554313,1.7859527;0.033378493,-0.744774,1.683853;0.3258547,-0.031878833,1.8423034;0.2962737,-0.434462,1.81987;0.29535502,-0.6805692,1.8131087;0.32072884,-0.729749,1.7266166;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2070;0.23974495,0.047498725,1.832046;0.22939096,0.11023236,1.8911363;0.24200332,0.48284426,1.9044284;0.2507794,0.6749873,1.8915477;0.085398324,0.35124716,1.8377517;0.03033621,0.0914455,1.7769399;0.08379456,-0.117681056,1.6706295;0.11138691,-0.17637312,1.6373901;0.41790903,0.3419484,1.9296488;0.44038668,0.06562896,1.8988281;0.42807794,-0.15859328,1.8222389;0.41781482,-0.25430652,1.7831572;0.16051246,-0.028300304,1.7953244;0.04429557,-0.40999278,1.7819753;-0.022653814,-0.6491696,1.78585;-0.017069362,-0.73486036,1.6834213;0.31296068,-0.030308938,1.835752;0.29140824,-0.4274064,1.8200829;0.29455006,-0.67998886,1.814177;0.3202126,-0.7295658,1.7270242;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2101;0.22601168,0.049357455,1.8284382;0.21857432,0.1115622,1.88822;0.2397684,0.48289505,1.9039823;0.2378244,0.6749808,1.8906351;0.0795756,0.35088176,1.8388791;0.025182845,0.09014243,1.7786132;0.06710941,-0.11913389,1.6697572;0.095308624,-0.1761765,1.6381259;0.4134541,0.34272936,1.9256908;0.43519056,0.065648444,1.8936181;0.42186,-0.15907109,1.8190448;0.40944752,-0.2554916,1.7812974;0.14472179,-0.02549585,1.794076;0.024590561,-0.40172222,1.7825073;-0.05239662,-0.6435302,1.7856705;-0.061444078,-0.71927613,1.6859108;0.2983817,-0.028340293,1.8294095;0.28534463,-0.419522,1.8200678;0.29314914,-0.6793335,1.8156506;0.31888285,-0.72933006,1.727891;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2133;0.21027291,0.051558986,1.8247802;0.20524845,0.11329883,1.8849386;0.23432471,0.48305947,1.9025515;0.22277425,0.6758454,1.8896396;0.06741594,0.35024637,1.8406307;0.01322747,0.0884706,1.7816067;0.04479387,-0.12032697,1.6694164;0.07644646,-0.19070016,1.6309038;0.4059983,0.3438591,1.9200505;0.42835638,0.06695815,1.8880037;0.39740288,-0.15644431,1.813232;0.3919354,-0.2549808,1.7800562;0.12724468,-0.022520214,1.7928506;-0.0029816031,-0.3853973,1.7832323;-0.08312565,-0.63843805,1.7857574;-0.09761283,-0.70500076,1.6889015;0.28277192,-0.026606703,1.8235091;0.2768169,-0.41017687,1.8190439;0.29117477,-0.6785254,1.817234;0.316712,-0.72897565,1.7290132;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2164;0.19423135,0.052997105,1.821459;0.19057757,0.11448879,1.8816204;0.22249584,0.48267135,1.8990407;0.20758916,0.6767459,1.8883275;0.05133417,0.3492811,1.8423035;-0.0033974058,0.086919956,1.7851083;0.027974695,-0.12501022,1.6675488;0.06688371,-0.1923236,1.6299652;0.3919322,0.34409565,1.911093;0.41610846,0.06959909,1.8803377;0.38272792,-0.15743198,1.8079095;0.38296723,-0.25494352,1.7785425;0.11103492,-0.020602785,1.7919805;-0.020346528,-0.37616166,1.7836691;-0.11677773,-0.6356311,1.7862818;-0.1339441,-0.69437504,1.6919354;0.26705056,-0.025644796,1.818315;0.26718703,-0.40165955,1.816903;0.28816935,-0.67737967,1.8183688;0.3128833,-0.72821516,1.7297448;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2211;0.17654487,0.05337872,1.8182102;0.17359914,0.11473439,1.8781906;0.2053793,0.4814025,1.8943658;0.18959877,0.676537,1.8868872;0.034831915,0.34779102,1.8431934;-0.022084355,0.0866138,1.7891988;0.0045977635,-0.12324606,1.6691337;0.04834868,-0.19846226,1.6272515;0.37856334,0.34312737,1.9033717;0.40220094,0.07110891,1.8730994;0.3618685,-0.1550393,1.8028582;0.3652666,-0.2539908,1.7759734;0.09318424,-0.01982538,1.790802;-0.041859508,-0.36942133,1.7848481;-0.1563263,-0.6370503,1.7871176;-0.17255826,-0.6891933,1.6943877;0.2500182,-0.025988914,1.8136495;0.25432286,-0.39285424,1.8123891;0.28376687,-0.67586374,1.8183085;0.30777165,-0.72702444,1.7292308;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2242;0.15642624,0.051715437,1.8147026;0.15510009,0.11320723,1.8745537;0.18749547,0.47911102,1.8891917;0.16696954,0.6756455,1.8853246;0.012905988,0.34540737,1.843969;-0.049358767,0.08613919,1.7943894;-0.009254623,-0.1215343,1.6717758;0.033495322,-0.20181818,1.626747;0.35042793,0.33995,1.8910799;0.38651928,0.07121893,1.8664322;0.35001487,-0.15475316,1.799488;0.34831712,-0.25420374,1.7718221;0.07391158,-0.020876423,1.7892115;-0.06243369,-0.3649369,1.7858567;-0.18190818,-0.63768435,1.7873306;-0.19855498,-0.68620497,1.6952304;0.22871973,-0.02812916,1.8089824;0.2404373,-0.38539413,1.805692;0.27612618,-0.6728221,1.8144908;0.2982973,-0.723785,1.7242218;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2273;0.13643229,0.04947653,1.811472;0.1353652,0.11086471,1.8709898;0.16463737,0.4749387,1.8831774;0.1467409,0.67355955,1.8841114;-0.009849397,0.3420593,1.8441514;-0.070129044,0.08547587,1.7973002;-0.027484274,-0.1212035,1.6767727;0.011795256,-0.20560469,1.6284384;0.33424714,0.33775958,1.8850766;0.36511603,0.06981547,1.8588741;0.32028937,-0.16051841,1.7809243;0.331162,-0.25753304,1.7617061;0.053086713,-0.023228092,1.7871882;-0.08709524,-0.36448273,1.7874126;-0.21892352,-0.64508915,1.790156;-0.23770581,-0.69145185,1.6985797;0.20956874,-0.030579755,1.8052287;0.22460142,-0.37984905,1.7963451;0.26710227,-0.6690562,1.8065432;0.25132632,-0.73904604,1.7768697;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2304;0.11424506,0.04555029,1.8081789;0.11236852,0.10654773,1.8673155;0.13200325,0.46776605,1.8768209;0.11400465,0.6664887,1.8822023;-0.038816504,0.33596855,1.8437797;-0.09306927,0.08344914,1.7987604;-0.057864156,-0.12515624,1.6849636;-0.01965681,-0.21160622,1.6340911;0.30892298,0.33417767,1.8789666;0.341736,0.06627163,1.850915;0.30435094,-0.16090101,1.7721179;0.30047634,-0.2576656,1.742446;0.032304563,-0.027442636,1.7850693;-0.11607337,-0.37027475,1.7885929;-0.2411616,-0.64939296,1.7922266;-0.26089874,-0.6953027,1.7010024;0.18868294,-0.034142517,1.8014412;0.20833518,-0.37694892,1.7862744;0.25374955,-0.66303205,1.7930591;0.25219053,-0.71962553,1.7255032;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2336;0.0860261,0.03936011,1.8046154;0.084527954,0.100086175,1.8637594;0.103793904,0.46096948,1.8733349;0.08739259,0.6598197,1.8805954;-0.06543011,0.3300747,1.8431193;-0.114693224,0.0793806,1.7976947;-0.08266241,-0.13131303,1.6896325;-0.04749982,-0.21907385,1.6377686;0.2790131,0.32884023,1.8733231;0.30599934,0.052727066,1.8404995;0.27248147,-0.16903573,1.757422;0.27055028,-0.2662264,1.7248087;0.0055767223,-0.03403801,1.7823385;-0.13954042,-0.37593463,1.7888883;-0.25734568,-0.6515878,1.7933791;-0.2778035,-0.6974792,1.7023442;0.15986185,-0.03975655,1.7969702;0.19281247,-0.3764345,1.7774093;0.23991185,-0.65632904,1.7796645;0.24253453,-0.7071419,1.698872;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2367;0.0566624,0.03238671,1.8011119;0.05553753,0.092645004,1.8603803;0.06752375,0.4518993,1.8704281;0.053903364,0.65223074,1.8790351;-0.10603182,0.32063416,1.8438627;-0.14709748,0.06929252,1.7933664;-0.10097242,-0.1364405,1.6873127;-0.07557063,-0.22704796,1.6335639;0.2391275,0.3204474,1.8660898;0.2788577,0.043658767,1.8340999;0.2510247,-0.17470276,1.7480171;0.23855193,-0.27263057,1.7096657;-0.022955809,-0.04178516,1.7794427;-0.16240051,-0.38259986,1.7881724;-0.27618426,-0.6533185,1.7945242;-0.2996039,-0.6998366,1.7037704;0.13179408,-0.045552187,1.7926795;0.17083809,-0.3787914,1.768021;0.23104288,-0.6527555,1.7720177;0.23992376,-0.7001486,1.6815448;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2398;0.021264067,0.02408089,1.7976013;0.021146867,0.08394816,1.8572489;0.03455285,0.4438186,1.8692317;0.018773023,0.6443092,1.8773221;-0.13946283,0.3131271,1.8443624;-0.18446107,0.058707744,1.7894505;-0.13068926,-0.14353321,1.6797916;-0.099799186,-0.23192312,1.6284865;0.20523855,0.31212175,1.8613955;0.23964727,0.033686668,1.8272675;0.22116078,-0.18352029,1.7420834;0.21505561,-0.2794223,1.7018975;-0.058729954,-0.051308736,1.7766756;-0.19369137,-0.39837626,1.7867546;-0.2908349,-0.6542183,1.7951812;-0.31512558,-0.701763,1.7047688;0.096333854,-0.05281614,1.7874665;0.14745934,-0.38282222,1.7609062;0.22145675,-0.65042454,1.7662123;0.23646276,-0.69659865,1.6725545;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2445;-0.018564813,0.016496386,1.7937337;-0.01718843,0.075906985,1.8541577;-0.0026706504,0.4371692,1.8702668;-0.014891392,0.6382174,1.8774812;-0.18131344,0.30697164,1.8455881;-0.221577,0.04991802,1.7871555;-0.1727508,-0.15042183,1.6693207;-0.13560471,-0.2145511,1.6313357;0.15661669,0.302399,1.855672;0.20490707,0.02751906,1.8242788;0.18736053,-0.18936348,1.7359556;0.18893225,-0.28443962,1.6949878;-0.097028255,-0.057884578,1.773325;-0.2140832,-0.40611133,1.7858245;-0.30363134,-0.65453434,1.7957451;-0.3287998,-0.7031579,1.7057302;0.05493697,-0.059786413,1.7816302;0.12582801,-0.3866181,1.7568865;0.21073377,-0.6496843,1.7631676;0.23256718,-0.6948324,1.6672002;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
