Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
753;-0.10568883,0.022106733,1.8865938;-0.11080644,0.0814673,1.9509495;-0.12284371,0.45770422,1.9848737;-0.1308026,0.6405647,1.9671044;-0.28882742,0.32818782,1.9539984;-0.43620706,0.13237183,1.9395369;-0.66893077,0.013731593,1.8690531;-0.7517518,-0.019195125,1.8557004;0.045863286,0.32740495,1.9685628;0.20023966,0.16567269,1.9478356;0.32930198,0.13513763,1.7792023;0.39428192,0.14310087,1.6665307;-0.17814726,-0.05081791,1.86124;-0.17455755,-0.4455136,1.8567182;-0.15348744,-0.8010278,1.8975294;-0.14371586,-0.86400527,1.8138748;-0.02750181,-0.051215313,1.8741007;0.0021196958,-0.44313285,1.8283619;0.01826612,-0.8027423,1.8492564;0.026378771,-0.85873514,1.7606149;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
784;-0.105707355,0.022146221,1.8865818;-0.11078728,0.08151854,1.9509308;-0.12283175,0.45777115,1.9847708;-0.13092983,0.64073277,1.966792;-0.28977486,0.3285071,1.9549029;-0.46493796,0.16929336,1.9339043;-0.6993513,0.08625148,1.8558139;-0.7818144,0.06405507,1.8324479;0.045677733,0.32762876,1.9685023;0.21824682,0.20009501,1.9439712;0.36526895,0.19584057,1.7588172;0.42138666,0.21941045,1.6703589;-0.17817378,-0.05079898,1.8612549;-0.1745668,-0.44552898,1.8567218;-0.15342544,-0.8009553,1.897595;-0.14366902,-0.86394393,1.8139744;-0.027525157,-0.051151566,1.8740575;0.002106204,-0.4430893,1.8283631;0.018278835,-0.8026742,1.8492558;0.02635593,-0.858648,1.7606289;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
816;-0.10574423,0.02221259,1.8865635;-0.110749565,0.08159647,1.9509038;-0.122819565,0.4578464,1.9846575;-0.13113563,0.64094245,1.9663872;-0.2920069,0.32962593,1.9574883;-0.48373702,0.19412392,1.9288083;-0.7094608,0.16448627,1.8403295;-0.81041026,0.15894315,1.8075002;0.045507338,0.3282467,1.9685035;0.23711528,0.21248004,1.9498866;0.39762118,0.2639273,1.7325242;0.4447006,0.3054,1.6694245;-0.17827113,-0.05076484,1.8612958;-0.17457423,-0.44554043,1.8567243;-0.1533686,-0.80089056,1.8976519;-0.14366482,-0.86388624,1.8140676;-0.027553856,-0.051072773,1.8739898;0.0020873507,-0.44303307,1.8283653;0.01829261,-0.80260783,1.8492541;0.026285673,-0.8585498,1.7606422;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
847;-0.105804704,0.022313835,1.8864933;-0.11068884,0.08170882,1.9508204;-0.122807175,0.45793548,1.9844848;-0.1314144,0.64104146,1.9658433;-0.29461163,0.33074534,1.9603754;-0.49079162,0.240521,1.9202939;-0.68765193,0.23208262,1.8287379;-0.76375973,0.23451328,1.7952609;0.045354825,0.32888108,1.9684203;0.26165545,0.25645256,1.9226168;0.419737,0.34334877,1.7076674;0.45457163,0.39672118,1.6677114;-0.17842923,-0.050722986,1.8613095;-0.17459302,-0.44553638,1.8567069;-0.15574363,-0.7482607,1.8878483;-0.2060397,-0.6992949,1.848825;-0.027591126,-0.050963618,1.8738176;0.0020635927,-0.44296482,1.8283403;0.018123375,-0.7943609,1.848018;0.025039932,-0.8495809,1.7599463;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
878;-0.1059634,0.02260696,1.8863939;-0.110625334,0.081943616,1.9507204;-0.12280283,0.4580274,1.9843446;-0.13187572,0.64129466,1.9652984;-0.29769978,0.33206245,1.9637552;-0.49845427,0.27081355,1.9100598;-0.677554,0.30682194,1.8072697;-0.66586584,0.29925954,1.8129318;0.045274958,0.3296492,1.9682943;0.288369,0.27783585,1.9405502;0.41208634,0.4114984,1.7160498;0.4487946,0.48920828,1.6695927;-0.17884725,-0.050569292,1.861421;-0.17464222,-0.4454948,1.8566791;-0.1575448,-0.7025329,1.8797494;-0.22575474,-0.7109446,1.8658701;-0.027640821,-0.050742004,1.8734733;0.002031864,-0.44287607,1.828309;0.015713973,-0.73195535,1.8391763;0.019693334,-0.7860928,1.7528218;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
925;-0.106142595,0.022926781,1.8863015;-0.11054934,0.082187206,1.950627;-0.12279865,0.45809606,1.9842653;-0.13244328,0.64146423,1.9649456;-0.3014095,0.33340564,1.9672827;-0.5078573,0.30386516,1.8919024;-0.6689782,0.38508397,1.7845951;-0.65042293,0.3968847,1.7910662;0.045293905,0.33052444,1.9681125;0.3055483,0.31200767,1.9224733;0.40246406,0.49797273,1.7048471;0.42237607,0.57434684,1.6714274;-0.17946391,-0.05042955,1.8615963;-0.17472443,-0.44541508,1.8566512;-0.15864755,-0.678143,1.875361;-0.2197695,-0.7258955,1.881817;-0.027660416,-0.050518967,1.8729799;0.0020018031,-0.44278556,1.8282777;0.013824074,-0.68502223,1.83265;0.016815333,-0.7532162,1.7493489;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
956;-0.10644174,0.023468735,1.8862033;-0.11049739,0.08252209,1.9505427;-0.1228095,0.45814925,1.9842367;-0.13296738,0.6412119,1.9649994;-0.30454966,0.33452627,1.9698415;-0.5142006,0.33704674,1.8721569;-0.67091286,0.48024446,1.753232;-0.6884371,0.51502097,1.7394476;0.04538574,0.3317342,1.9677135;0.3029557,0.37169605,1.8758569;0.36621264,0.5574625,1.7113459;0.38065362,0.64911973,1.6778098;-0.18022057,-0.050229665,1.8618082;-0.17485052,-0.445281,1.8566263;-0.15910031,-0.6674101,1.8734398;-0.22355972,-0.7266003,1.889052;-0.027697733,-0.050183296,1.8723422;0.0019593663,-0.44270587,1.8282505;0.01329784,-0.67010385,1.830568;0.015538667,-0.73852193,1.7478124;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
988;-0.10686449,0.024341596,1.8861105;-0.11048819,0.08301359,1.9504778;-0.12284695,0.4582217,1.984314;-0.13346578,0.6408669,1.9652785;-0.3077188,0.33609533,1.971622;-0.5104229,0.37341598,1.8527339;-0.6286684,0.52921695,1.7459136;-0.67064416,0.6285222,1.7117858;0.045639582,0.33334446,1.9671167;0.28614068,0.41485938,1.8460864;0.32315224,0.60489845,1.7182324;0.3240592,0.6852724,1.6892695;-0.18106234,-0.049950097,1.8620372;-0.1750162,-0.44505587,1.8566226;-0.1593424,-0.66150934,1.8724223;-0.22376452,-0.7319972,1.8930076;-0.027738221,-0.04967798,1.8715334;0.0019158111,-0.44263214,1.828228;0.013060084,-0.6611259,1.8293614;0.01477161,-0.729556,1.7468793;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1019;-0.10744775,0.025851334,1.8860023;-0.11056218,0.08388663,1.9504312;-0.12295442,0.45835438,1.9845915;-0.13409515,0.64068073,1.9658835;-0.3103312,0.33802897,1.9725298;-0.5070816,0.3887977,1.843858;-0.59548026,0.6236357,1.7257408;-0.6298003,0.6849627,1.7040014;0.046071928,0.33586988,1.9662112;0.26185617,0.44612002,1.828376;0.27893782,0.6238255,1.72816;0.26942033,0.6890832,1.7043781;-0.18202229,-0.049345396,1.8622419;-0.17520738,-0.4447649,1.8566556;-0.15949295,-0.6581322,1.8718644;-0.20899965,-0.74595606,1.8929533;-0.027795665,-0.048772976,1.8704964;0.0018724739,-0.44256207,1.8282077;0.0129790865,-0.6562281,1.8288031;0.014206325,-0.7228868,1.7461945;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1050;-0.10797193,0.027134227,1.8858962;-0.110664815,0.08461598,1.950394;-0.1233692,0.45851004,1.9854189;-0.13483028,0.6402627,1.9670032;-0.3122273,0.3400579,1.9726591;-0.4830129,0.43239102,1.8208731;-0.5363192,0.6324122,1.7196628;-0.5390557,0.663467,1.7143534;0.04600729,0.33863744,1.9650133;0.23311046,0.46860346,1.8166623;0.23265705,0.6513418,1.7307414;0.21736528,0.71498,1.7099893;-0.18284015,-0.048813395,1.8624005;-0.17540456,-0.4444635,1.8567133;-0.15959628,-0.6563911,1.8716148;-0.17057107,-0.7430174,1.8334873;-0.027911952,-0.047862228,1.869432;0.001838206,-0.4424983,1.8281813;0.013001456,-0.6542309,1.8286984;0.013892745,-0.7181008,1.7458597;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1081;-0.10843564,0.028128363,1.8857048;-0.11079664,0.0851855,1.9503108;-0.12409717,0.45869443,1.9867334;-0.13589124,0.63977075,1.9685576;-0.3132878,0.3424312,1.9718595;-0.45939952,0.46211678,1.8056628;-0.46996757,0.6611467,1.7162321;-0.4737742,0.7276612,1.7031099;0.044612933,0.34183535,1.9633529;0.20034276,0.48661748,1.8077971;0.1800786,0.66697526,1.728723;0.1614956,0.7307581,1.7123686;-0.18350141,-0.04835959,1.8624629;-0.17564213,-0.44404843,1.8567657;-0.1597063,-0.65522313,1.8714428;-0.14927515,-0.7369274,1.7989845;-0.028175497,-0.0468959,1.8681839;0.0017951662,-0.44244456,1.828141;0.013106121,-0.6539599,1.8287109;0.013835392,-0.71482676,1.7457763;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1113;-0.10881392,0.028924668,1.8855153;-0.11096153,0.08566167,1.950228;-0.12497839,0.45896763,1.9884124;-0.13711587,0.63958174,1.9706627;-0.31158948,0.3467048,1.9693252;-0.4290071,0.48408014,1.7953345;-0.40108314,0.67725325,1.708699;-0.39749348,0.74218214,1.6969788;0.043210458,0.3445166,1.9619006;0.17522366,0.49833843,1.8008459;0.11795047,0.67389077,1.7270963;0.09900701,0.7340872,1.71455;-0.18397544,-0.04793033,1.8624802;-0.17593063,-0.4433739,1.8568534;-0.15976663,-0.6552351,1.8714745;-0.14069128,-0.73437476,1.7855934;-0.02850573,-0.04587382,1.8669033;0.0017559372,-0.44239765,1.8280952;0.0132504,-0.65434206,1.8287631;0.0140911,-0.71269095,1.7459027;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1160;-0.10924588,0.03000357,1.8852506;-0.11120333,0.08630674,1.9501274;-0.1257873,0.4592838,1.9902372;-0.13827655,0.63917834,1.9728193;-0.30861402,0.35190526,1.9664626;-0.39584485,0.49859285,1.7873272;-0.32976592,0.6836443,1.7090724;-0.32200238,0.75140446,1.6982658;0.0415901,0.34756726,1.9603996;0.14163831,0.5097201,1.7924083;0.06584747,0.68259335,1.7232589;0.061373703,0.74067,1.716129;-0.18453808,-0.046527237,1.8624586;-0.17627956,-0.4422528,1.8569653;-0.15971471,-0.65657693,1.8718437;-0.13543758,-0.73318136,1.7777871;-0.029170671,-0.04349441,1.8650806;0.0017020777,-0.44209057,1.8279796;0.013301182,-0.6539626,1.8286915;0.014252183,-0.7108698,1.7459539;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1191;-0.11017677,0.032141313,1.8847802;-0.11176414,0.0875203,1.9499502;-0.12639253,0.45953435,1.9917932;-0.13948691,0.63867027,1.9750987;-0.30431423,0.35750723,1.9636152;-0.3637207,0.5079158,1.779724;-0.27046546,0.68272334,1.7164651;-0.29430386,0.6622375,1.7287104;0.039485138,0.35161397,1.9589485;0.11631232,0.51443136,1.788543;0.035633843,0.68503547,1.7205626;0.022707023,0.7406036,1.7157955;-0.18601426,-0.04235999,1.862592;-0.17648579,-0.40608373,1.8546151;-0.15966995,-0.658349,1.8722283;-0.13440529,-0.73118234,1.7744706;-0.031185914,-0.038266703,1.8623482;4.6379116E-4,-0.4298022,1.8279152;0.013309516,-0.653223,1.828583;0.014529741,-0.7089662,1.7459066;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1222;-0.11265142,0.039470784,1.8841707;-0.11361276,0.09253765,1.9495848;-0.12681049,0.45990732,1.992859;-0.14037257,0.6383484,1.9766983;-0.29573414,0.36588687,1.9597732;-0.3430316,0.5111355,1.7763131;-0.23608966,0.675672,1.722012;-0.2069426,0.67418236,1.7392925;0.03729092,0.35700583,1.957263;0.09501197,0.51722616,1.786381;-0.017955877,0.675163,1.7307364;0.018779505,0.6618496,1.7313118;-0.19084896,-0.026943937,1.8656752;-0.17609952,-0.38485464,1.8530345;-0.159636,-0.66019446,1.8725723;-0.13683242,-0.72920233,1.7756983;-0.03426761,-0.027490702,1.8588606;-0.0051213834,-0.3894591,1.8277583;0.013317733,-0.6527422,1.8284883;0.014988964,-0.70732516,1.7457992;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1253;-0.116730355,0.0657414,1.8849505;-0.11713746,0.115133815,1.9501393;-0.12675235,0.46456608,1.9942087;-0.1410803,0.6380288,1.9779389;-0.28960365,0.37078768,1.9571376;-0.32573423,0.51206714,1.774266;-0.20870514,0.6728043,1.7259947;-0.18757407,0.66690576,1.7471884;0.035643257,0.3608751,1.9558834;0.079902835,0.5184472,1.7853705;-0.038560048,0.67361987,1.7323492;-0.054374203,0.68278974,1.7389646;-0.19534256,0.0020872257,1.8659284;-0.17608581,-0.3729475,1.8520664;-0.15960443,-0.66192025,1.8728614;-0.14059348,-0.7276501,1.7791992;-0.03896325,0.00794667,1.863864;-0.0075157415,-0.37103546,1.8276807;0.013324111,-0.6524783,1.828397;0.015366106,-0.7061122,1.7457129;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1285;-0.11864854,0.07721238,1.8852057;-0.118966624,0.12637238,1.9503231;-0.12710866,0.471294,1.9951707;-0.1413645,0.6381046,1.978756;-0.28495917,0.37408656,1.9550462;-0.31404167,0.50995266,1.7736409;-0.20459989,0.66681856,1.7289817;-0.17133906,0.6846297,1.7467886;0.033906654,0.36403775,1.9541366;0.07027019,0.51861715,1.7847074;-0.04941066,0.67208266,1.7332369;-0.07938753,0.689166,1.7430083;-0.19755246,0.014456237,1.8666928;-0.17613281,-0.3657988,1.8515334;-0.1595809,-0.6634555,1.8731067;-0.1444514,-0.7265131,1.7831004;-0.041012526,0.021558601,1.8649797;-0.008503875,-0.3612653,1.8276306;0.0133277625,-0.6523802,1.8282982;0.015612314,-0.70521075,1.745634;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1316;-0.11967523,0.08318218,1.8852783;-0.1199639,0.13241374,1.9503484;-0.1272869,0.47600308,1.9956491;-0.1414829,0.63979304,1.9784081;-0.281829,0.37583244,1.9535607;-0.3068417,0.50533545,1.7736124;-0.20386904,0.6605765,1.7306186;-0.1669121,0.69094396,1.7468815;0.032268625,0.36627728,1.9524834;0.06416072,0.51750475,1.7845179;-0.04915126,0.6687566,1.7337799;-0.08706049,0.695614,1.7445575;-0.19867505,0.020857107,1.8672129;-0.1761443,-0.36124763,1.8511984;-0.15956084,-0.66473204,1.8732965;-0.14756061,-0.7257683,1.786519;-0.042111516,0.028274715,1.8652227;-0.009173975,-0.35543913,1.827595;0.01333599,-0.65244883,1.8281989;0.015816744,-0.7045584,1.7455816;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1347;-0.12031674,0.08712993,1.8853475;-0.12053871,0.13631125,1.9503735;-0.12731166,0.47916323,1.9958919;-0.14133173,0.6417562,1.9775178;-0.2785818,0.37673137,1.9520966;-0.30430838,0.49925503,1.7730255;-0.21040957,0.65393853,1.7321959;-0.18760903,0.6704659,1.751018;0.03098009,0.36802113,1.9510081;0.06184478,0.5141054,1.7846326;-0.04096077,0.6642205,1.7344785;-0.0869363,0.70082617,1.7459311;-0.19933005,0.025234178,1.8675508;-0.1761608,-0.35806316,1.8509481;-0.15955195,-0.6657841,1.8734441;-0.15007648,-0.72532314,1.789346;-0.04286724,0.032916673,1.8654226;-0.009588942,-0.35147795,1.8275738;0.013348132,-0.65262896,1.8280997;0.0159648,-0.7040819,1.7455462;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1378;-0.1207947,0.089918226,1.8853894;-0.12095336,0.1389545,1.9503894;-0.12735304,0.48099336,1.996003;-0.14105812,0.6438042,1.9763504;-0.27619052,0.37718472,1.9510336;-0.30757964,0.49012917,1.7710404;-0.22166033,0.64620906,1.7329353;-0.20295021,0.6620272,1.7516826;0.030099144,0.36922795,1.9498621;0.0655734,0.5067569,1.7840388;-0.029101077,0.65776724,1.7367238;-0.08511435,0.7025817,1.7480426;-0.1996574,0.028259814,1.867787;-0.17618792,-0.3564329,1.8507787;-0.15954961,-0.6667558,1.8736382;-0.15204787,-0.72523105,1.7918534;-0.043426514,0.03599769,1.8656447;-0.009659051,-0.34982926,1.8275826;0.0133614065,-0.6528939,1.8280035;0.016082158,-0.70373195,1.7455233;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1425;-0.1208295,0.091428205,1.8854524;-0.12108106,0.14067449,1.9503709;-0.12732102,0.48220322,1.996018;-0.13958946,0.6461765,1.9744885;-0.2744517,0.3772586,1.9503019;-0.31809396,0.47562715,1.7656958;-0.23378195,0.635634,1.7336315;-0.21201505,0.65759957,1.7511134;0.029501094,0.37000364,1.9489539;0.081602365,0.49084863,1.7793171;-0.013260981,0.6452891,1.7400284;-0.07541243,0.70558774,1.7515123;-0.19747068,0.027224313,1.8675599;-0.17621945,-0.35633698,1.8507262;-0.15952913,-0.6676229,1.8738638;-0.1535117,-0.7252973,1.7939378;-0.043605413,0.036689814,1.865982;-0.009441735,-0.35015237,1.827629;0.01337736,-0.6531911,1.8279144;0.016170261,-0.7034708,1.7455088;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1456;-0.12013748,0.090123475,1.8855479;-0.12065514,0.14054589,1.9503003;-0.12723373,0.48300704,1.9959575;-0.13697432,0.6484345,1.9714746;-0.27337116,0.3760564,1.9498607;-0.3460732,0.4309224,1.7598568;-0.2546223,0.60684097,1.7327162;-0.21630532,0.65529084,1.7498482;0.028765285,0.36962846,1.9479245;0.10746404,0.4649101,1.7718962;-0.013469424,0.64459425,1.7403044;-0.056587912,0.7125923,1.760611;-0.19435409,0.02325158,1.8671831;-0.17628649,-0.36030337,1.8511387;-0.15796386,-0.679386,1.8802627;-0.16937187,-0.7525908,1.8425227;-0.043423668,0.031742986,1.8664672;-0.008650888,-0.3647969,1.8286258;0.01476498,-0.65952235,1.8292673;0.018114679,-0.708245,1.7472693;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1488;-0.11902067,0.086045004,1.8856591;-0.119684614,0.13810813,1.9502203;-0.12697594,0.48331133,1.9958096;-0.1350107,0.6497456,1.9694444;-0.2760988,0.3541235,1.9503531;-0.36831295,0.39015174,1.7564105;-0.26313198,0.5886559,1.7305205;-0.2216709,0.65109885,1.7411727;0.033140432,0.35827518,1.9464803;0.13610561,0.43163157,1.761549;0.012806408,0.6048042,1.7266684;-0.034280885,0.68037975,1.7377994;-0.19156419,0.014152106,1.8667355;-0.1762663,-0.36703077,1.851796;-0.15652414,-0.69039154,1.8857461;-0.17787696,-0.77277696,1.8708457;-0.042417597,0.022449257,1.8663994;-0.007711401,-0.38600054,1.829678;0.015972648,-0.6659118,1.8307793;0.019836659,-0.7140228,1.7493935;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1519;-0.11824947,0.08113807,1.8858303;-0.11891572,0.13495162,1.9502162;-0.12670055,0.48343018,1.9956846;-0.13402417,0.65036887,1.9687804;-0.2775497,0.34328765,1.9507155;-0.39171717,0.33200583,1.7630038;-0.2778236,0.5479853,1.7055154;-0.24533716,0.6143835,1.7035973;0.037228,0.34781423,1.9456365;0.15623216,0.39945215,1.7558218;0.041543692,0.55455875,1.703471;-0.008719478,0.63206285,1.6989534;-0.19015215,0.0067624724,1.8670193;-0.17625608,-0.37232178,1.8523085;-0.15567796,-0.69736165,1.8889629;-0.18068352,-0.78072584,1.8816667;-0.042146116,0.012226007,1.8653427;-0.007201221,-0.39713368,1.8301786;0.0168578,-0.67056733,1.8318831;0.021193612,-0.71844393,1.7509478;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1550;-0.11764945,0.071648486,1.8860835;-0.11812996,0.12761989,1.9504538;-0.12629229,0.48282415,1.9957603;-0.13323781,0.65057695,1.9685965;-0.27949008,0.33526182,1.9515175;-0.40617195,0.28015688,1.7681865;-0.31021556,0.47384608,1.6798378;-0.27046308,0.5787535,1.662431;0.04016599,0.3380484,1.945233;0.16827857,0.3674237,1.7521911;0.036634248,0.5368728,1.6775317;0.0094506815,0.58792907,1.660012;-0.18991572,-0.0035097694,1.8672506;-0.17634825,-0.377459,1.8528227;-0.15505067,-0.7028998,1.8912737;-0.18260625,-0.78583443,1.8876927;-0.041456584,-0.0017237689,1.864069;-0.0070064263,-0.4057078,1.8303554;0.017490732,-0.6738733,1.8326645;0.022214254,-0.72184765,1.7521092;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1581;-0.116307296,0.057988107,1.8864504;-0.11650026,0.115837514,1.9511206;-0.1253059,0.48051932,1.9968324;-0.13234606,0.65022105,1.9692789;-0.28047302,0.3300006,1.9526882;-0.416226,0.2209503,1.7817255;-0.33936474,0.4054549,1.6481433;-0.312803,0.49645528,1.6232277;0.04218016,0.33215123,1.9453312;0.18129489,0.31398067,1.75544;0.06804848,0.46779048,1.6522671;0.036743425,0.52066654,1.6231279;-0.18929534,-0.01504287,1.8667066;-0.17615438,-0.3904429,1.8544474;-0.15472747,-0.706128,1.892409;-0.1822172,-0.7896961,1.8909235;-0.040118583,-0.016625319,1.863961;-0.00699188,-0.41341314,1.830452;0.017943613,-0.6762215,1.8332292;0.02292662,-0.7244443,1.7530236;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1628;-0.11540557,0.04995757,1.8869382;-0.11519441,0.108145595,1.9518313;-0.12428911,0.47753617,1.9983643;-0.13159485,0.6496503,1.9705715;-0.2836562,0.32485977,1.956387;-0.41691005,0.16857256,1.8151382;-0.37470508,0.3338682,1.6184721;-0.35753265,0.4095629,1.5916346;0.04333406,0.32848704,1.9461395;0.19925858,0.24944684,1.7757211;0.09752892,0.39879078,1.6189753;0.07197161,0.4460703,1.5814326;-0.188657,-0.022908777,1.8666894;-0.17472486,-0.41776073,1.8578719;-0.15456603,-0.70822036,1.8929642;-0.16981967,-0.78161854,1.8583282;-0.039295644,-0.02464338,1.8641008;-0.0069628065,-0.41965574,1.8305098;0.018269116,-0.6779056,1.83364;0.023330228,-0.7264251,1.7537329;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1644;-0.11465802,0.044465598,1.8875906;-0.1142542,0.10263183,1.9526694;-0.123273864,0.47441575,2.000079;-0.13101608,0.64890164,1.9719936;-0.28648627,0.32134458,1.9597734;-0.39697814,0.13772978,1.8687451;-0.42172334,0.20748559,1.6362457;-0.42037016,0.27296668,1.5851963;0.044799007,0.3256906,1.948367;0.21508202,0.18706124,1.7972276;0.13295984,0.3217045,1.5850998;0.11594824,0.36862382,1.5445025;-0.18809846,-0.028617943,1.8669033;-0.17413007,-0.43108842,1.8594767;-0.15445876,-0.70970476,1.893263;-0.16225255,-0.77693456,1.8400488;-0.03841991,-0.030657541,1.8647159;-0.0058672028,-0.42825326,1.8298527;0.018522475,-0.6791615,1.8339539;0.023662135,-0.72830564,1.7544726;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1675;-0.11398461,0.040626362,1.8881593;-0.11353472,0.09876158,1.9533273;-0.12248999,0.47149765,2.001222;-0.13059725,0.64800185,1.9733573;-0.2884725,0.31918174,1.9622128;-0.37051278,0.09737891,1.9318523;-0.44277602,0.092788965,1.7205961;-0.47125113,0.127741,1.6393173;0.045924462,0.32394394,1.9511025;0.21119298,0.14986673,1.838646;0.19149838,0.20954642,1.613802;0.17288019,0.25833455,1.5379764;-0.18742333,-0.03270793,1.8671244;-0.1738802,-0.43850642,1.8603377;-0.15436181,-0.7107366,1.893444;-0.16125782,-0.7787531,1.8456836;-0.03765027,-0.03481327,1.8654135;-0.004969887,-0.43429634,1.8292902;0.01872071,-0.6800748,1.8341854;0.023967749,-0.7297329,1.7550468;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
