Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
1249;0.002478488,-0.1430342,1.5722728;0.011890652,-0.085993074,1.6400263;0.01741581,0.29420865,1.693531;-0.003123546,0.49139887,1.700124;-0.16332962,0.15680955,1.6849506;-0.21670498,-0.11140019,1.670911;-0.22179033,-0.33113334,1.5703561;-0.22122078,-0.4154723,1.5202488;0.17320609,0.15620369,1.6400925;0.23530859,-0.11765746,1.5820436;0.22768107,-0.33399662,1.4744709;0.22031537,-0.41831437,1.4250083;-0.07561598,-0.2159155,1.5554779;-0.13583237,-0.6960961,1.5263942;-0.18159722,-1.0613939,1.4869654;-0.20306544,-1.0982347,1.3893281;0.075572684,-0.21487118,1.5447526;0.1685983,-0.6815099,1.4376544;0.23925476,-1.0359266,1.3392806;0.2372482,-1.0610926,1.2358626;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1280;0.0024672658,-0.14302802,1.572386;0.011860611,-0.08601494,1.6401522;0.017431453,0.29404214,1.6938231;-0.0030559527,0.49139395,1.700267;-0.16334553,0.156745,1.6851447;-0.21670142,-0.11172978,1.6711977;-0.22216557,-0.3320624,1.571625;-0.22219431,-0.4170186,1.5220847;0.17333503,0.15605536,1.6404861;0.23534143,-0.11771071,1.5822276;0.22773415,-0.3339739,1.4743819;0.2203844,-0.41825444,1.424634;-0.075654924,-0.21603131,1.5556055;-0.1358462,-0.6961895,1.5264122;-0.18160583,-1.0615209,1.4869412;-0.20304203,-1.098349,1.3892931;0.07556937,-0.21478818,1.5448806;0.16859981,-0.681491,1.4376693;0.23925798,-1.0359166,1.3392755;0.23727117,-1.0610659,1.2358503;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1327;0.0024568017,-0.1430204,1.5725025;0.011834858,-0.086038835,1.640281;0.01742369,0.29384258,1.6941804;-0.0029913739,0.49138725,1.7004005;-0.16336177,0.15669797,1.6854135;-0.21673419,-0.11227248,1.6716774;-0.22512718,-0.33540413,1.5781262;-0.2295596,-0.41662443,1.5345509;0.17344452,0.15592352,1.6408362;0.23540169,-0.11776887,1.5825157;0.2281098,-0.3339917,1.4744353;0.22117737,-0.41830873,1.4241803;-0.07568975,-0.21614967,1.5557406;-0.13580748,-0.69630843,1.5264438;-0.1814932,-1.0617081,1.4869323;-0.2028824,-1.0985383,1.3892705;0.07556953,-0.21469395,1.5450021;0.16862644,-0.68145204,1.4376754;0.23933128,-1.0358666,1.3392218;0.2373939,-1.0609778,1.2357733;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1358;0.0024500855,-0.14301099,1.5726199;0.011812555,-0.086063534,1.64041;0.017389243,0.2936241,1.6945809;-0.0029194856,0.49138078,1.7005429;-0.16337037,0.15666728,1.6857004;-0.2168307,-0.112897635,1.6722832;-0.2318297,-0.34066704,1.5914874;-0.2455597,-0.41658607,1.5560899;0.17352104,0.15581365,1.6411613;0.2355717,-0.11797138,1.5831752;0.22934638,-0.334104,1.4746494;0.2240268,-0.41862687,1.4232686;-0.075708725,-0.2162597,1.5558722;-0.13572662,-0.6964431,1.5264808;-0.18127802,-1.0619348,1.4869249;-0.2026036,-1.0987729,1.3892468;0.07557638,-0.21458435,1.5451237;0.16867587,-0.68139267,1.4376756;0.23946047,-1.035784,1.3391385;0.23758887,-1.0608444,1.2356584;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1390;0.0024436028,-0.14300042,1.572733;0.011790113,-0.086087696,1.6405356;0.017319726,0.29340523,1.6950034;-0.0028530892,0.491378,1.7006986;-0.16337544,0.15664572,1.6859963;-0.2175519,-0.11495031,1.6743281;-0.25680903,-0.3512064,1.6306558;-0.29049864,-0.4341252,1.5990877;0.1735425,0.15573104,1.641483;0.23637168,-0.11843373,1.5857534;0.24856532,-0.3338229,1.4783893;0.25830722,-0.40057385,1.4316833;-0.07572379,-0.2163616,1.5559953;-0.13559146,-0.69659597,1.526517;-0.18090911,-1.0622091,1.4869046;-0.20214276,-1.0990605,1.389205;0.07558354,-0.21445268,1.5452471;0.16871086,-0.6813298,1.4376794;0.23953952,-1.0357102,1.3390781;0.23771697,-1.0607259,1.235572;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1421;0.002437513,-0.14298612,1.5728427;0.011765652,-0.08610754,1.6406575;0.017193746,0.29320544,1.695424;-0.0027908643,0.4913884,1.7009256;-0.16338448,0.15663023,1.6862867;-0.21930896,-0.11731312,1.6776122;-0.2863753,-0.35530126,1.6646789;-0.33610427,-0.44192082,1.6351173;0.17350484,0.15567982,1.6418345;0.23827247,-0.1182559,1.5905589;0.27777,-0.32873493,1.4826905;0.29282522,-0.38362828,1.4387808;-0.07573488,-0.21645452,1.5561087;-0.13540468,-0.6967601,1.5265431;-0.18039551,-1.0625111,1.4868492;-0.20150547,-1.099378,1.3891201;0.07559582,-0.21427749,1.5453807;0.16870941,-0.6812613,1.4376957;0.23954338,-1.0356534,1.3390493;0.23774426,-1.0606425,1.23553;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1452;0.0024349878,-0.14296775,1.5729486;0.011740988,-0.086122215,1.6407747;0.017024886,0.2930453,1.6958388;-0.0027401617,0.4914321,1.7013429;-0.16339517,0.15662767,1.6865673;-0.22504276,-0.114061534,1.6854622;-0.32228124,-0.34032187,1.6924145;-0.36975402,-0.38477293,1.6682649;0.17340066,0.1556612,1.6422426;0.24356526,-0.11485233,1.5984596;0.30975085,-0.31487888,1.4844853;0.33073723,-0.36353964,1.4393003;-0.07573502,-0.21652818,1.5562016;-0.1348006,-0.695744,1.5266165;-0.17932034,-1.0613604,1.4867876;-0.20024112,-1.0981444,1.389039;0.07562417,-0.21406652,1.5455335;0.168153,-0.6791901,1.4381979;0.2387356,-1.0335447,1.3394301;0.23698358,-1.0584338,1.235914;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1483;0.0024376705,-0.14292865,1.5730646;0.01171367,-0.086116,1.640901;0.016827432,0.2929605,1.6962572;-0.0027719662,0.49166524,1.7023393;-0.16342013,0.15664843,1.6868525;-0.23287144,-0.104267724,1.6950808;-0.36539835,-0.3090997,1.7116972;-0.4315538,-0.36531875,1.6903559;0.1731813,0.15572968,1.6427999;0.25264254,-0.107064165,1.6076453;0.34787324,-0.2865573,1.4771086;0.3675012,-0.33274567,1.42754;-0.075730555,-0.21658091,1.5562769;-0.13416664,-0.6946833,1.526665;-0.17821486,-1.060148,1.4866948;-0.19892865,-1.0968456,1.3889245;0.07568604,-0.21373951,1.5457512;0.1674322,-0.6770507,1.4387637;0.23755762,-1.0313401,1.3398919;0.23584646,-1.0561407,1.2363816;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1515;0.0024603053,-0.14275059,1.5732917;0.011659725,-0.086001836,1.6411237;0.016499909,0.2929925,1.6967397;-0.0031141215,0.49217868,1.7041868;-0.16351141,0.15668382,1.6872301;-0.24520317,-0.08852749,1.7072022;-0.42038628,-0.2597558,1.713305;-0.50015116,-0.3198365,1.6875906;0.17292835,0.15602066,1.6438375;0.26886883,-0.0834023,1.6184071;0.37561238,-0.2420177,1.4619268;0.39596596,-0.2855754,1.4011456;-0.075720735,-0.2166051,1.5563501;-0.13351914,-0.69357485,1.5266821;-0.17711405,-1.0588908,1.4865376;-0.19756632,-1.095482,1.3887292;0.07586051,-0.21313323,1.5461644;0.16658285,-0.6748278,1.4393299;0.23599304,-1.0290031,1.3402607;0.23433411,-1.0536946,1.2367498;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1562;0.0024719576,-0.14241603,1.5736533;0.011564202,-0.0857419,1.6414804;0.015932366,0.2931987,1.6973597;-0.0039464016,0.49301082,1.7072684;-0.16391465,0.15702638,1.688268;-0.2656373,-0.058810964,1.7197782;-0.47020847,-0.19879588,1.7020686;-0.56445175,-0.24794096,1.6697679;0.17249826,0.15656659,1.6453325;0.28959787,-0.048934165,1.6227441;0.3993744,-0.18751884,1.4431545;0.41740406,-0.22471794,1.3548639;-0.07570885,-0.21658704,1.5564551;-0.13218425,-0.6898143,1.5267075;-0.17506835,-1.0548348,1.4861826;-0.19521117,-1.0912489,1.3883343;0.07606769,-0.21231657,1.5467548;0.16488582,-0.6694632,1.4406583;0.23321381,-1.0234603,1.3412381;0.23153538,-1.047957,1.2377553;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1577;0.0024047191,-0.14154091,1.574462;0.011404392,-0.08502154,1.6422539;0.014858353,0.2937611,1.6984773;-0.005328877,0.49380156,1.71156;-0.16590764,0.15870689,1.6926157;-0.2956874,-0.026263025,1.7296484;-0.51978344,-0.12718906,1.6738123;-0.6237855,-0.15846042,1.6357439;0.17190625,0.15747352,1.6473268;0.30669057,-0.02464385,1.6213509;0.42506883,-0.10555464,1.4093261;0.4497864,-0.13773537,1.3261948;-0.07572525,-0.21637261,1.5567579;-0.13016431,-0.68239045,1.5266869;-0.17188397,-1.0464052,1.4852382;-0.19200325,-1.0824715,1.3873795;0.07629219,-0.21105777,1.5476402;0.16231965,-0.66043544,1.4428294;0.22913645,-1.0136107,1.3429852;0.22697406,-1.0377916,1.2396026;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1624;0.0020751928,-0.13978182,1.5759844;0.011141852,-0.08355227,1.6436908;0.012983069,0.2948883,1.7005782;-0.007562681,0.49475825,1.7175454;-0.17081872,0.16150697,1.7025341;-0.3408317,0.011069969,1.7271558;-0.5763954,-0.037753504,1.6363441;-0.6682149,-0.051403664,1.6035024;0.17106667,0.15889785,1.6497383;0.32916704,0.0052386634,1.6054881;0.4282966,0.009452283,1.364092;0.39757955,-0.020816065,1.4309279;-0.07594871,-0.21565491,1.5576464;-0.1276672,-0.6720467,1.5264583;-0.16740319,-1.0336384,1.4830465;-0.18808515,-1.0689994,1.385204;0.07643442,-0.20933469,1.5487295;0.15942723,-0.64906543,1.4454368;0.22465713,-1.000232,1.345325;0.22133435,-1.024106,1.2421176;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1659;0.0011387374,-0.13685255,1.5784843;0.010455947,-0.08122379,1.6460167;0.010028173,0.2962728,1.7041461;-0.010516714,0.49538302,1.7247514;-0.17736474,0.16419119,1.7137151;-0.38803592,0.055583138,1.7153721;-0.6170221,0.09097044,1.5917389;-0.7066778,0.11589576,1.5491346;0.16982268,0.16112381,1.652791;0.35538024,0.05384827,1.5708048;0.4431594,0.084817305,1.3210409;0.44735065,0.08250153,1.2520523;-0.07678477,-0.21413921,1.5596397;-0.124764405,-0.66026366,1.5262641;-0.1614532,-1.0190214,1.4800469;-0.18280704,-1.0534849,1.3822304;0.0763274,-0.2070994,1.5499603;0.15657601,-0.6366524,1.4482403;0.22074823,-0.9855898,1.3480083;0.21617436,-1.0093251,1.2450194;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1691;-3.5285813E-4,-0.1325823,1.5819877;0.009259602,-0.07788323,1.6493964;0.0054483702,0.29807514,1.7104392;-0.015431813,0.495444,1.7357398;-0.1852788,0.16639629,1.7236478;-0.43188214,0.12478706,1.6922315;-0.63767594,0.23139068,1.5540702;-0.7109658,0.2929697,1.5139825;0.1678177,0.1642734,1.6563407;0.372189,0.11363218,1.5368236;0.45199707,0.1900637,1.2922052;0.45572156,0.2286259,1.2235242;-0.07810789,-0.21196699,1.5624602;-0.121762924,-0.64842683,1.5263597;-0.15508091,-1.0047741,1.4773676;-0.17700668,-1.038415,1.3796829;0.075973086,-0.20374833,1.5514936;0.15373749,-0.6235244,1.451122;0.21713567,-0.97036964,1.3508015;0.21140191,-0.99394715,1.2481186;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1722;-0.002343947,-0.12662879,1.5866225;0.00746543,-0.07321249,1.6540004;5.342212E-4,0.2999945,1.7178447;-0.020502254,0.49497145,1.7465994;-0.19263281,0.16898765,1.7308275;-0.4524643,0.2095918,1.6671156;-0.6209917,0.38755313,1.5350026;-0.6538106,0.4567002,1.5173061;0.16459347,0.17001311,1.6609398;0.37270603,0.18458131,1.5089705;0.43820226,0.3084348,1.2880807;0.44397217,0.35199422,1.2171036;-0.079804495,-0.20898609,1.5660683;-0.118812725,-0.63680214,1.5267146;-0.14885308,-0.9916358,1.4750122;-0.17103279,-1.0244844,1.3774012;0.0752031,-0.19822179,1.5537703;0.15056239,-0.6093455,1.453968;0.21322481,-0.9547336,1.3531214;0.20655195,-0.9780144,1.2507023;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1753;-0.0046431264,-0.12016525,1.5913564;0.00514828,-0.068184145,1.6588035;-0.0036203275,0.3013772,1.7243409;-0.024889397,0.49421027,1.7556338;-0.19957541,0.17389846,1.7354828;-0.44485015,0.30010557,1.6453805;-0.55370176,0.4894461,1.544441;-0.5785864,0.56297046,1.5277243;0.16105334,0.17708036,1.6653492;0.35930216,0.2636651,1.4936726;0.40833592,0.42468083,1.3094339;0.40859663,0.47063452,1.2603319;-0.082063645,-0.2047305,1.5702927;-0.110526636,-0.57281744,1.5311888;-0.14198382,-0.9755611,1.4726666;-0.16474947,-1.0113586,1.3750407;0.073937595,-0.19188942,1.5563524;0.13656363,-0.5448598,1.4672157;0.20801,-0.9366634,1.3555769;0.20190136,-0.9637492,1.2525978;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1784;-0.0066344896,-0.11492108,1.5949676;0.0027831148,-0.06393775,1.6627383;-0.0073364964,0.30251798,1.7300999;-0.028493285,0.49365154,1.7631946;-0.20638488,0.18880957,1.737956;-0.40457815,0.36734325,1.6347837;-0.48883432,0.568094,1.551828;-0.49038652,0.6115708,1.5446029;0.15516423,0.1880592,1.6701858;0.33458972,0.33859962,1.4932883;0.36894268,0.5226066,1.348655;0.36548692,0.5838736,1.3042713;-0.084099464,-0.20018728,1.573865;-0.10556935,-0.52909607,1.5346817;-0.13681483,-0.9624081,1.4712685;-0.15929468,-1.0000155,1.3734149;0.07209888,-0.18532832,1.5590199;0.12720402,-0.5006459,1.4763933;0.20445597,-0.9217115,1.3574967;0.19903061,-0.95093167,1.2540817;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1816;-0.008470861,-0.110225216,1.5976111;4.2756856E-4,-0.060104955,1.6657662;-0.0104591735,0.3035538,1.7346573;-0.031171486,0.4932582,1.768666;-0.20918055,0.20644239,1.7379022;-0.35507345,0.42347825,1.630567;-0.4128511,0.6354666,1.5653529;-0.4182979,0.7478082,1.54985;0.15019143,0.1988214,1.6740118;0.2959116,0.38623786,1.5158933;0.31945863,0.585594,1.4016353;0.31822723,0.69102854,1.3573481;-0.08607687,-0.19491288,1.5767324;-0.10372203,-0.51116586,1.5361745;-0.13281767,-0.9503733,1.4708278;-0.15449771,-0.9892274,1.3728448;0.07006832,-0.17884989,1.5610619;0.123656444,-0.48269945,1.4800183;0.20227228,-0.90859795,1.3594182;0.19773114,-0.93882334,1.2558384;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1863;-0.011923017,-0.10100525,1.6002556;-0.0034266096,-0.05324851,1.6687603;-0.012902542,0.30465823,1.7380041;-0.033125497,0.49285418,1.7725145;-0.20568174,0.24022959,1.7387567;-0.30443656,0.47455472,1.6273103;-0.32644862,0.6947049,1.5800271;-0.31910124,0.8055082,1.572474;0.14624098,0.20779245,1.6766133;0.25734603,0.4405065,1.5324051;0.26859212,0.6808202,1.445064;0.26247713,0.7589592,1.4231285;-0.09078282,-0.17913154,1.5807699;-0.10254094,-0.49957663,1.5371274;-0.12790667,-0.9364516,1.4710094;-0.14698267,-0.9722526,1.3731159;0.06624981,-0.16806391,1.5627083;0.121184744,-0.47014531,1.4823425;0.20069383,-0.894026,1.3618544;0.19750383,-0.92457825,1.2581925;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1878;-0.016004106,-0.08663992,1.6022054;-0.00777248,-0.043231215,1.6710075;-0.014651018,0.30553952,1.7402928;-0.034566745,0.49252516,1.7751585;-0.20066786,0.26246393,1.7378861;-0.25650865,0.50229985,1.6312453;-0.23696706,0.75552654,1.5941321;-0.26779923,0.81951433,1.5892384;0.13998602,0.22331792,1.6794987;0.22325882,0.46602398,1.5545946;0.1997037,0.7128643,1.4997448;0.18750434,0.79184645,1.4918981;-0.094868876,-0.15797451,1.5840865;-0.10164616,-0.49135363,1.5377585;-0.12261065,-0.91882443,1.4716793;-0.13909043,-0.95178086,1.3739985;0.060685597,-0.1491225,1.5634454;0.11887358,-0.45893356,1.4838314;0.19788331,-0.87596,1.3652515;0.1962359,-0.90657145,1.2617478;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1925;-0.019507462,-0.06149627,1.6031693;-0.012950147,-0.02388373,1.6720225;-0.016866798,0.30728897,1.7417762;-0.036022328,0.49280104,1.7767154;-0.19619383,0.2777455,1.7364843;-0.2361694,0.5136357,1.6325629;-0.1509667,0.75224364,1.6175575;-0.19115776,0.8197648,1.6146102;0.13673443,0.23234163,1.681229;0.1988772,0.4706266,1.5746952;0.14750104,0.7173817,1.5385512;0.12024358,0.78724504,1.5482994;-0.096791066,-0.12895966,1.5845034;-0.10120885,-0.48577648,1.5381547;-0.11785028,-0.8949194,1.4743963;-0.13186511,-0.9268282,1.3770403;0.05744662,-0.12498783,1.5647702;0.11508187,-0.44668078,1.4856657;0.18874708,-0.8551226,1.371276;0.18861318,-0.8860926,1.2680261;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1956;-0.028597105,-0.014156297,1.6089314;-0.025727153,0.023635192,1.676717;-0.044387553,0.33976704,1.7387758;-0.062635586,0.51751775,1.762498;-0.19371732,0.2883015,1.7361028;-0.22041447,0.5234037,1.6321812;-0.10810467,0.7489434,1.6320678;-0.15181813,0.8121076,1.6310347;0.13434021,0.25401467,1.6848661;0.18470651,0.49116492,1.582265;0.091121435,0.7091825,1.5721388;0.058796346,0.77753997,1.5914047;-0.101115584,-0.08946538,1.5994321;-0.09841505,-0.45737845,1.5374305;0.0882357,-0.6484582,1.6083692;-0.016119579,-0.6648258,1.5247684;0.051568586,-0.080500215,1.5603437;0.11181741,-0.4363697,1.4873383;0.13314146,-0.8168175,1.4049172;0.12567669,-0.8481973,1.3054031;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1988;-0.03371812,0.01610468,1.6132993;-0.03274652,0.05292295,1.679907;-0.057857305,0.3561451,1.7368336;-0.08387632,0.5392595,1.7508503;-0.19441448,0.2983673,1.7369134;-0.20225948,0.53811294,1.6324275;-0.07074992,0.7162726,1.6545053;-0.11256567,0.7920125,1.6398975;0.13333152,0.26468512,1.6865782;0.1762722,0.49766016,1.5909259;0.046641685,0.67744946,1.5938015;0.019696753,0.76441425,1.6175085;-0.104219526,-0.06314818,1.6063432;-0.09733794,-0.44559008,1.5371326;0.124236315,-0.59592885,1.6291928;0.022608994,-0.5740169,1.5715696;0.049020242,-0.0545908,1.561353;0.109452225,-0.42882618,1.4885591;0.112318255,-0.79655457,1.4188844;0.10122976,-0.8270337,1.3217732;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2019;-0.035184663,0.031092975,1.6152679;-0.03459188,0.06755674,1.6812379;-0.061963666,0.36436164,1.7349867;-0.053898774,0.5428147,1.7514772;-0.19580969,0.30347264,1.7390033;-0.19502631,0.5309478,1.6363833;-0.06804772,0.700624,1.6605811;-0.10091234,0.76517534,1.6392024;0.1327127,0.27040333,1.6879416;0.1603869,0.49849758,1.6019073;0.020813162,0.68689036,1.6124687;0.001599852,0.76505077,1.6316192;-0.10546604,-0.049560636,1.6093187;-0.09684852,-0.43757874,1.5369579;0.20399785,-0.4770577,1.5557241;0.083869874,-0.49552423,1.5388829;0.048418872,-0.041074935,1.5622709;0.10687444,-0.42144594,1.4896404;0.10275132,-0.7851571,1.4261304;0.09048825,-0.81573725,1.3298414;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2066;-0.036291543,0.03991352,1.6163963;-0.03583237,0.076047346,1.6820076;-0.06409437,0.36944473,1.7336048;-0.03576836,0.54240453,1.7526462;-0.19351326,0.30250537,1.7417352;-0.19474299,0.5123407,1.644952;-0.07446092,0.68734103,1.664555;-0.10379718,0.74523205,1.6379023;0.1327103,0.27380323,1.6893269;0.15117869,0.49583793,1.608435;0.029047798,0.6791488,1.6265574;-0.0066990824,0.7610573,1.6454524;-0.10618806,-0.041292142,1.6111305;-0.09648488,-0.43264508,1.5368862;-0.06604787,-0.74189985,1.547394;-0.10055423,-0.78594697,1.4738559;0.04793982,-0.03288277,1.5627103;0.10517383,-0.41672778,1.4903021;0.09629999,-0.7777984,1.4307559;0.0832202,-0.8084309,1.335016;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2097;-0.034559187,0.043344274,1.6164483;-0.03050734,0.077598736,1.6808745;-0.01813581,0.35911667,1.723865;-0.027341254,0.5298212,1.7543371;-0.19161126,0.3037841,1.7430478;-0.19574226,0.5074156,1.6485311;-0.08551659,0.686257,1.6759399;-0.09668674,0.7417991,1.6415783;0.13317724,0.27606428,1.6904545;0.14615539,0.49399713,1.6119062;0.032884527,0.6821682,1.6370132;-0.0039470997,0.75465524,1.654477;-0.10596143,-0.036730807,1.6114097;-0.09628235,-0.42923516,1.5368007;-0.10874132,-0.73821276,1.5280111;-0.14234658,-0.77731824,1.4532051;0.04830088,-0.028411672,1.5634022;0.10408623,-0.41364875,1.4907382;0.091899164,-0.77263963,1.4339437;0.07846002,-0.803349,1.3385609;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2113;-0.031309027,0.041104157,1.6155651;-0.025020715,0.074786365,1.6793323;-3.1107385E-4,0.35277936,1.7199229;-0.023463607,0.5228259,1.7551783;-0.19025232,0.3048724,1.7439312;-0.20057245,0.50456035,1.6518406;-0.10405853,0.6876117,1.680709;-0.08727518,0.74343675,1.6579176;0.1352458,0.27553505,1.6919216;0.14423524,0.48889333,1.6136414;0.049849793,0.6813277,1.6384566;0.002092793,0.74395686,1.6579297;-0.10493195,-0.03704039,1.6100851;-0.09642741,-0.42843288,1.5366036;-0.18601066,-0.79015124,1.5079217;-0.20654108,-0.8388296,1.4185748;0.049727198,-0.029933827,1.5639653;0.10332726,-0.41148502,1.4910448;0.08981328,-0.77011347,1.4355487;0.07665326,-0.8010878,1.3402773;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2159;-0.02464099,0.02837664,1.6125362;-0.017005863,0.06440749,1.6765242;0.0083354,0.34951445,1.718054;-0.021501033,0.51743263,1.7557688;-0.18910389,0.30538058,1.744583;-0.22918311,0.4978464,1.6552266;-0.14406219,0.69035095,1.6740096;-0.09730966,0.7472371,1.6667507;0.13787791,0.2745436,1.6927487;0.1447849,0.48450357,1.6136653;0.08399436,0.6843981,1.6201421;0.05697454,0.7470469,1.6322441;-0.10262944,-0.045198485,1.605155;-0.10160372,-0.4677595,1.5374044;-0.18723068,-0.82655734,1.483022;-0.19279824,-0.8733066,1.3808808;0.054170307,-0.04363694,1.5649344;0.10273363,-0.41025445,1.491183;0.089599624,-0.77283967,1.4357408;0.07667338,-0.8043254,1.3406516;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2191;-0.018108895,0.006568923,1.607819;-0.009315819,0.047067147,1.6727935;0.013661746,0.3468136,1.7170799;-0.02144364,0.51203847,1.7564541;-0.18716174,0.30170563,1.7445592;-0.25156528,0.48612905,1.6558278;-0.17416899,0.6841122,1.6646453;-0.1205707,0.74755836,1.6685878;0.14079188,0.27294344,1.6929369;0.14774568,0.4797985,1.6116562;0.089831665,0.68392366,1.6199669;0.064053595,0.7448766,1.63188;-0.1006539,-0.06521077,1.5967858;-0.10427737,-0.4882203,1.5377715;-0.18358621,-0.8517724,1.4706553;-0.18620706,-0.89665425,1.3637692;0.058590826,-0.06393153,1.5646275;0.10234138,-0.41025248,1.491129;0.13792399,-0.78704774,1.407126;0.13390374,-0.81482744,1.3093692;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
