Time;SPINE_BASE_X,SPINE_BASE_Y,SPINE_BASE_Z;SPINE_MID_X,SPINE_MID_Y,SPINE_MID_Z;NECK_X,NECK_Y,NECK_Z;HEAD_X,HEAD_Y,HEAD_Z;SHOULDER_LEFT_X,SHOULDER_LEFT_Y,SHOULDER_LEFT_Z;ELBOW_LEFT_X,ELBOW_LEFT_Y,ELBOW_LEFT_Z;WRIST_LEFT_X,WRIST_LEFT_Y,WRIST_LEFT_Z;HAND_LEFT_X,HAND_LEFT_Y,HAND_LEFT_Z;SHOULDER_RIGHT_X,SHOULDER_RIGHT_Y,SHOULDER_RIGHT_Z;ELBOW_RIGHT_X,ELBOW_RIGHT_Y,ELBOW_RIGHT_Z;WRIST_RIGHT_X,WRIST_RIGHT_Y,WRIST_RIGHT_Z;HAND_RIGHT_X,HAND_RIGHT_Y,HAND_RIGHT_Z;HIP_LEFT_X,HIP_LEFT_Y,HIP_LEFT_Z;KNEE_LEFT_X,KNEE_LEFT_Y,KNEE_LEFT_Z;ANKLE_LEFT_X,ANKLE_LEFT_Y,ANKLE_LEFT_Z;FOOT_LEFT_X,FOOT_LEFT_Y,FOOT_LEFT_Z;HIP_RIGHT_X,HIP_RIGHT_Y,HIP_RIGHT_Z;KNEE_RIGHT_X,KNEE_RIGHT_Y,KNEE_RIGHT_Z;ANKLE_RIGHT_X,ANKLE_RIGHT_Y,ANKLE_RIGHT_Z;FOOT_RIGHT_X,FOOT_RIGHT_Y,FOOT_RIGHT_Z;SPINE_SHOULDER_X,SPINE_SHOULDER_Y,SPINE_SHOULDER_Z;HAND_TIP_LEFT_X,HAND_TIP_LEFT_Y,HAND_TIP_LEFT_Z;THUMB_LEFT_X,THUMB_LEFT_Y,THUMB_LEFT_Z;HAND_TIP_RIGHT_X,HAND_TIP_RIGHT_Y,HAND_TIP_RIGHT_Z;THUMB_RIGHT_X,THUMB_RIGHT_Y,THUMB_RIGHT_Z
1278;0.23168877,0.04589198,1.7809455;0.21039687,0.10868222,1.8374474;0.1921321,0.48072553,1.8472044;0.20002183,0.6618598,1.8315041;0.0465561,0.34591362,1.7856054;0.009375563,0.08903128,1.714235;0.08736501,-0.119097896,1.6076907;0.106368065,-0.18607832,1.5673923;0.37653324,0.35040694,1.8784053;0.4158577,0.074596085,1.8505354;0.40334922,-0.15245032,1.7671471;0.40775332,-0.24388182,1.7382854;0.16520868,-0.03200745,1.7416416;0.16748352,-0.48407036,1.725887;0.16534165,-0.7090072,1.7197875;0.14817572,-0.603166,1.7124325;0.31310833,-0.030681899,1.7917713;0.3250692,-0.46607774,1.76861;0.30850786,-0.6975542,1.7609243;0.29495633,-0.60379386,1.7846379;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1309;0.23598962,0.04507177,1.7820427;0.21411158,0.10794321,1.8383845;0.19597854,0.480275,1.8484334;0.20860207,0.66164565,1.8342141;0.05161567,0.34515774,1.7840204;0.0120381005,0.08825445,1.7124445;0.08774016,-0.11929624,1.6070014;0.10754731,-0.18671514,1.5654789;0.38007534,0.3486129,1.8817617;0.41897926,0.07210776,1.855397;0.4058009,-0.15204193,1.7702944;0.4112696,-0.24495888,1.7405564;0.16987039,-0.03270527,1.741743;0.16770315,-0.4860986,1.7287351;0.16618124,-0.7142305,1.7246557;0.14378047,-0.6130459,1.7108843;0.31718045,-0.031707477,1.7939391;0.32735398,-0.46962014,1.768627;0.30992162,-0.7030718,1.7612692;0.28872192,-0.5954255,1.7895538;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1340;0.23901822,0.044514056,1.7828803;0.21675144,0.10741379,1.8391194;0.19905123,0.47986734,1.849541;0.21368493,0.66153693,1.8359363;0.0550641,0.3446936,1.7829819;0.013966783,0.08765687,1.7111764;0.08804779,-0.119361214,1.606587;0.10853462,-0.18708023,1.5641385;0.38282052,0.34704465,1.8848583;0.42109278,0.07035057,1.8590066;0.4075748,-0.15169534,1.7724885;0.41375726,-0.24569705,1.742039;0.17308173,-0.033143993,1.7418334;0.16377872,-0.48582292,1.7308791;0.16207822,-0.71823454,1.7288939;0.14081553,-0.62003016,1.7103424;0.32000908,-0.03244698,1.7955688;0.3281998,-0.47188163,1.7683614;0.31114638,-0.70685095,1.7615249;0.28553557,-0.59439605,1.786467;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1387;0.24112883,0.044094656,1.7835051;0.2185939,0.106994115,1.839683;0.20126452,0.47956592,1.8504293;0.21734394,0.6616434,1.8375272;0.05750365,0.3443761,1.782281;0.015347396,0.08718949,1.7102914;0.088241376,-0.11930179,1.6063951;0.109462865,-0.18715903,1.5631436;0.38467464,0.34592637,1.8871301;0.4225352,0.069376186,1.8616427;0.40882966,-0.15139112,1.7740626;0.41552362,-0.2462155,1.7430375;0.17534186,-0.033468567,1.741913;0.14546971,-0.48001397,1.7321292;0.14842662,-0.7191793,1.732043;0.12721293,-0.62589455,1.7123753;0.3219207,-0.03300872,1.7967714;0.32458103,-0.4644851,1.7677834;0.31304222,-0.7054983,1.7609936;0.31948528,-0.6758068,1.71761;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1418;0.24251932,0.043712467,1.7840123;0.21982062,0.10660511,1.8401399;0.20286757,0.479351,1.8511602;0.21982354,0.6618161,1.8388112;0.05925597,0.3441866,1.7818159;0.016312286,0.0868137,1.7096993;0.08831302,-0.119084574,1.6063459;0.11048329,-0.18618868,1.5626458;0.38590184,0.34511417,1.8887345;0.4234762,0.06867616,1.8634757;0.40969226,-0.15113825,1.7751935;0.4167256,-0.24658006,1.7434535;0.17678525,-0.033800483,1.7420323;0.10961493,-0.44899476,1.7310376;0.11311902,-0.6939887,1.7322602;0.049419567,-0.6528761,1.7116907;0.32305503,-0.03349048,1.7976928;0.31899524,-0.45405367,1.7677958;0.31498033,-0.70074254,1.760549;0.28375104,-0.7385937,1.7497588;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1449;0.24231264,0.04338948,1.7844906;0.22002615,0.10624469,1.8405957;0.20398264,0.47918677,1.8517836;0.22135773,0.662068,1.8399981;0.060469203,0.3440249,1.7815403;0.016785463,0.08641247,1.709525;0.08806018,-0.11862319,1.6064972;0.11130874,-0.18452454,1.562605;0.38669357,0.34450632,1.8899;0.4239684,0.06819477,1.8648185;0.41024753,-0.15088435,1.7760168;0.4169984,-0.24680683,1.7431914;0.1752168,-0.03400958,1.7424219;0.08376053,-0.42785567,1.7294697;0.070970975,-0.6740448,1.7324622;-0.01570436,-0.6941863,1.724136;0.32215747,-0.033791028,1.7981644;0.31153208,-0.44113106,1.7684445;0.316368,-0.6921018,1.7605206;0.31896976,-0.753993,1.7004094;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1481;0.23790886,0.043322198,1.7848736;0.21752036,0.10602721,1.8411471;0.204638,0.47905546,1.8524054;0.22118782,0.66259986,1.841558;0.060727764,0.3438915,1.7818345;0.015655389,0.085854106,1.7106885;0.086793974,-0.117573485,1.607175;0.11163673,-0.18274952,1.5629232;0.38708907,0.34405458,1.890759;0.42369154,0.068042904,1.8657366;0.41009,-0.15065818,1.7764916;0.4153718,-0.24671994,1.7424173;0.16739583,-0.033671882,1.743526;0.06089647,-0.41212913,1.7282954;0.017392416,-0.654615,1.7351322;-0.017048104,-0.72930723,1.7355042;0.31604075,-0.033551335,1.7973471;0.3053273,-0.43098068,1.7692391;0.31679735,-0.6839847,1.7610697;0.3328758,-0.7583263,1.6816593;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1512;0.22630778,0.04404532,1.7847855;0.20982249,0.10634036,1.8416827;0.2044753,0.47893742,1.8532758;0.21807738,0.6634005,1.8437198;0.058300655,0.34389174,1.7837019;0.011463359,0.08518887,1.7140889;0.0826927,-0.11589849,1.6089164;0.110989355,-0.18123627,1.5635511;0.38587695,0.34372237,1.8910252;0.42198566,0.06823714,1.866005;0.40790865,-0.15008321,1.7766905;0.4105962,-0.24550001,1.7412246;0.1514864,-0.03225419,1.7446446;0.038339257,-0.40104845,1.7286838;-0.03152214,-0.6406923,1.7378212;-0.031893738,-0.73721033,1.6991884;0.30223706,-0.03213743,1.7948487;0.29621157,-0.41630304,1.7704651;0.3154764,-0.6703114,1.7619509;0.34719753,-0.7367292,1.6645385;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1543;0.20796193,0.04480839,1.7842077;0.19544955,0.106726795,1.842005;0.20072946,0.47867364,1.854825;0.2081448,0.66458994,1.8464957;0.048154302,0.34377545,1.7890997;6.087681E-4,0.08417686,1.7215968;0.073052354,-0.11425611,1.612468;0.107054174,-0.18007873,1.5653948;0.381109,0.34307992,1.8899086;0.41792375,0.068750165,1.8653302;0.39919558,-0.14993818,1.775735;0.4039751,-0.24430658,1.7399427;0.12966822,-0.030864885,1.7466484;0.014609987,-0.39312053,1.7311121;-0.0670524,-0.6308461,1.7409754;-0.050411336,-0.73401314,1.676877;0.28370166,-0.031021709,1.7908034;0.28605154,-0.40170327,1.77083;0.3137331,-0.6601043,1.762381;0.35160857,-0.7192105,1.657838;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1574;0.18869357,0.044964027,1.7837449;0.17898364,0.10661182,1.8422538;0.1920414,0.47762296,1.856484;0.190631,0.66555166,1.8487326;0.03147527,0.34271324,1.7960248;-0.013859231,0.08227862,1.7297068;0.04556354,-0.11669475,1.621962;0.09206401,-0.18245351,1.5703164;0.36842608,0.3425076,1.8860377;0.40441582,0.06934209,1.8614516;0.3836729,-0.15185905,1.7731045;0.3915193,-0.24269079,1.738307;0.11003203,-0.03048967,1.7487764;-0.014142784,-0.38866216,1.736588;-0.11008826,-0.6226525,1.746175;-0.09515992,-0.7136584,1.6562043;0.26386184,-0.030521521,1.7870567;0.2752627,-0.38825765,1.7699271;0.31118616,-0.65271515,1.7620007;0.34998384,-0.7057768,1.6550763;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1606;0.16530702,0.04392972,1.7828853;0.15747572,0.10529155,1.8419683;0.17217985,0.4744121,1.8573639;0.1705729,0.6658155,1.849704;0.006867865,0.3396472,1.8035877;-0.03594967,0.078468814,1.7397536;0.021713443,-0.12012305,1.6298944;0.06842639,-0.18904655,1.5765119;0.34701365,0.3401698,1.8788621;0.38626736,0.06874242,1.8560232;0.36852378,-0.1518473,1.7711959;0.37720463,-0.24045835,1.7368872;0.08710989,-0.03143309,1.7511731;-0.041499145,-0.38707963,1.7435535;-0.14805926,-0.62155926,1.7521766;-0.14520593,-0.6972301,1.6499844;0.24076268,-0.031332593,1.7827085;0.26698607,-0.37976646,1.7681594;0.3082376,-0.6475667,1.7609117;0.34505272,-0.696506,1.6538659;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1653;0.14221518,0.041624114,1.7818632;0.13570243,0.10281567,1.8413156;0.14840543,0.4701652,1.8569812;0.14525065,0.6653059,1.8484126;-0.019396389,0.3350382,1.8096217;-0.05891063,0.07426293,1.7480036;0.0044998256,-0.12433785,1.6335992;0.03978808,-0.20031601,1.5826182;0.3215266,0.33692995,1.870449;0.3630208,0.06699639,1.849685;0.34861058,-0.15284145,1.768153;0.3401515,-0.22930469,1.7352277;0.06497345,-0.033740487,1.7531458;-0.07255338,-0.38616905,1.7512519;-0.17607646,-0.62135744,1.7563432;-0.18744928,-0.6840525,1.65161;0.21773353,-0.03349376,1.7787253;0.2557365,-0.3744908,1.7641393;0.30016568,-0.6415171,1.7552216;0.3324527,-0.6863017,1.6503114;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1675;0.11805025,0.03792932,1.7805936;0.11239944,0.09877841,1.8401884;0.11924883,0.4629549,1.854816;0.11157004,0.6615224,1.845407;-0.05001543,0.32652396,1.8145183;-0.08612841,0.06925104,1.7554811;-0.040961303,-0.13537149,1.6476139;0.004607767,-0.2099963,1.5920461;0.29755804,0.33378997,1.8631316;0.33912802,0.06394108,1.8430387;0.3258057,-0.155592,1.7644814;0.32739672,-0.22653487,1.7342311;0.040944736,-0.037899807,1.7548306;-0.09609798,-0.3866983,1.7563545;-0.20829724,-0.6244326,1.7621382;-0.23194659,-0.677807,1.6605656;0.1943624,-0.03718891,1.7748305;0.2354888,-0.3721514,1.7561027;0.29040444,-0.63713545,1.747672;0.3201375,-0.67948616,1.6460655;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1706;0.08866648,0.030774077,1.7783383;0.08494306,0.09152537,1.8380252;0.089327715,0.45380032,1.8514159;0.07997067,0.6554391,1.8419462;-0.07637018,0.32015413,1.8178961;-0.11520729,0.0618977,1.7603546;-0.06646676,-0.14235489,1.6540068;-0.02153152,-0.21977858,1.5970355;0.255472,0.3249531,1.8496401;0.30165726,0.05063096,1.8329371;0.30220696,-0.16670871,1.7573665;0.31709787,-0.228067,1.731983;0.014518302,-0.04447743,1.7553742;-0.12652811,-0.39094988,1.7609118;-0.23660491,-0.6290989,1.7661505;-0.26398796,-0.67690396,1.6670748;0.16335675,-0.043870468,1.7703187;0.21259652,-0.373227,1.747554;0.27820542,-0.63374704,1.7387037;0.3049392,-0.6743711,1.6404479;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1753;0.05351497,0.022310246,1.7756829;0.05241622,0.08316876,1.8354979;0.057522215,0.44559345,1.8483827;0.049979202,0.64803904,1.8391106;-0.11733861,0.3101155,1.8216865;-0.1491153,0.052980855,1.7635416;-0.09870615,-0.15017447,1.6559942;-0.050544728,-0.22761904,1.5985457;0.22756065,0.3176626,1.8409433;0.27030265,0.0396581,1.8252676;0.27421394,-0.1783282,1.7490966;0.2724153,-0.24031594,1.7187232;-0.02469474,-0.054637354,1.755577;-0.15308747,-0.39647,1.7628678;-0.26522556,-0.63668734,1.7680997;-0.2946431,-0.68059415,1.6720779;0.12943886,-0.051660717,1.765284;0.18844555,-0.37722233,1.7399057;0.26304325,-0.6316259,1.7295963;0.2864473,-0.6713098,1.6339815;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1784;0.021674456,0.016427862,1.7736953;0.02149035,0.076858215,1.8334779;0.020734154,0.4377011,1.8456938;0.017069396,0.6396057,1.837017;-0.15062897,0.3044218,1.8247553;-0.1840989,0.045188483,1.7651533;-0.1430019,-0.15824187,1.6536883;-0.101389624,-0.22744036,1.6036581;0.18666178,0.30826142,1.8303353;0.24116407,0.03336408,1.8199043;0.23971033,-0.18660422,1.7441254;0.23543997,-0.26722398,1.7055643;-0.054638248,-0.060440816,1.7553799;-0.17959328,-0.40386328,1.7628312;-0.28099802,-0.6401098,1.7687011;-0.31109023,-0.68224806,1.6741718;0.098027036,-0.05755562,1.7616155;0.16317858,-0.38382125,1.7339188;0.24919698,-0.63132805,1.7240814;0.270919,-0.6710338,1.6304729;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1815;-0.023479564,0.0099267,1.7717223;-0.02118254,0.07020201,1.8316461;-0.010822491,0.43279693,1.8447406;-0.011248008,0.6339092,1.8360195;-0.18787183,0.30072993,1.8271453;-0.22466052,0.042115662,1.7672216;-0.1811206,-0.16769074,1.6473982;-0.15613595,-0.23152266,1.6035094;0.14984566,0.30124617,1.8226866;0.1996949,0.024455382,1.8147954;0.21372376,-0.19439828,1.7399567;0.21280107,-0.28557977,1.6974398;-0.101187944,-0.06502734,1.7548071;-0.20713937,-0.40976065,1.762868;-0.29261988,-0.64306575,1.7691922;-0.3226414,-0.68482906,1.6759223;0.05096629,-0.06529963,1.7579145;0.13572581,-0.3895728,1.7311032;0.23434809,-0.6318868,1.7219646;0.2561754,-0.67193615,1.6298306;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1846;-0.053594463,0.008315684,1.7718426;-0.050339796,0.06840186,1.8318665;-0.03940294,0.43148705,1.8459256;-0.038599227,0.63195807,1.8354971;-0.21777937,0.3006304,1.8289192;-0.2659135,0.04139627,1.7686259;-0.22840033,-0.16548257,1.6484324;-0.20354655,-0.22051527,1.6117519;0.12246804,0.2987594,1.8191984;0.17457852,0.021098545,1.8122102;0.17411943,-0.19881597,1.7357855;0.16925164,-0.29816008,1.690522;-0.13317421,-0.065557994,1.755365;-0.23178028,-0.41035613,1.7640024;-0.30114043,-0.6453193,1.7698565;-0.33025897,-0.68802,1.6777343;0.021654945,-0.067684844,1.757234;0.10776605,-0.3953607,1.730843;0.22130473,-0.6331098,1.7226732;0.24534391,-0.67311764,1.6311464;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1878;-0.082028106,0.010502831,1.7740595;-0.07772356,0.07048088,1.8340638;-0.06527729,0.43406036,1.8486456;-0.065411575,0.6331751,1.8361176;-0.24601823,0.30385438,1.830719;-0.2925078,0.042172223,1.7697712;-0.25363898,-0.163032,1.6496239;-0.23779798,-0.21808724,1.6148907;0.09423515,0.30183446,1.8179996;0.14074415,0.02613372,1.809296;0.14734372,-0.1960815,1.7339832;0.14342238,-0.29926392,1.6884122;-0.16173403,-0.06367152,1.7579027;-0.24672882,-0.4103057,1.7660791;-0.31205145,-0.64956784,1.7737125;-0.34000838,-0.6951171,1.6839453;-0.00851259,-0.06475141,1.7590699;0.08256742,-0.39830068,1.7315265;0.19910848,-0.6352414,1.7260588;0.225203,-0.6762333,1.6350557;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1909;-0.107553385,0.014890315,1.7785134;-0.10368807,0.075624704,1.8383259;-0.09448298,0.44148555,1.8513135;-0.08711824,0.6365389,1.8373569;-0.27515137,0.31000227,1.8325752;-0.32238322,0.046449866,1.7726107;-0.2860462,-0.15714997,1.6547291;-0.272696,-0.21459816,1.6188445;0.071918786,0.30584216,1.8182797;0.11706573,0.031030726,1.8070664;0.112923555,-0.18929107,1.731309;0.10123058,-0.290769,1.6848531;-0.18726212,-0.060407955,1.7625068;-0.26973513,-0.40914625,1.7756354;-0.3222136,-0.65493095,1.7805248;-0.34627262,-0.70259404,1.6915436;-0.03298638,-0.060459495,1.7636628;0.052868027,-0.39773512,1.7325562;0.15707286,-0.63304573,1.7269706;0.18187621,-0.6754539,1.6356726;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1940;-0.13146302,0.02118512,1.7845372;-0.12747541,0.08253976,1.8438156;-0.11711521,0.44850492,1.8538448;-0.11160152,0.6450555,1.8386456;-0.2989967,0.31709933,1.834696;-0.3441956,0.050257396,1.7753323;-0.3125838,-0.15291907,1.660337;-0.29659843,-0.21247056,1.6224945;0.05250739,0.31028545,1.8195108;0.09205574,0.03811763,1.8043104;0.08459799,-0.1818713,1.7272722;0.06901604,-0.2811422,1.6798347;-0.21187338,-0.05545969,1.7684991;-0.28514415,-0.40783092,1.7838762;-0.33059266,-0.66029483,1.7891372;-0.35092303,-0.7100934,1.7006991;-0.056159314,-0.054381154,1.7706705;0.014685722,-0.39171597,1.7322423;0.11392,-0.6290198,1.7236544;0.13709432,-0.6716304,1.6313936;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
1987;-0.14864463,0.026397288,1.7898872;-0.14465728,0.08824209,1.8485596;-0.1344618,0.45374516,1.8552682;-0.12728873,0.65070534,1.8398246;-0.316443,0.32288796,1.836292;-0.3686451,0.056023937,1.7801373;-0.34066054,-0.14779282,1.6680998;-0.32248542,-0.20654994,1.6306798;0.033633165,0.31616065,1.8214599;0.07324492,0.043128468,1.802147;0.052528866,-0.17406854,1.7213589;0.0335824,-0.27068233,1.6726352;-0.22843012,-0.051683597,1.7735367;-0.2978943,-0.4078352,1.7930325;-0.33695316,-0.6656145,1.7979608;-0.35380676,-0.7166797,1.7092882;-0.07412007,-0.04846612,1.7778661;-0.01339994,-0.38625312,1.730275;0.060806457,-0.6247803,1.7145917;0.07828252,-0.6677459,1.6208135;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2018;-0.16476159,0.031210322,1.7953812;-0.16078115,0.09363412,1.8533945;-0.1502408,0.4588189,1.8564999;-0.14353143,0.6563036,1.841469;-0.33226836,0.32753864,1.8377751;-0.3844714,0.059184037,1.7837855;-0.3623346,-0.14593843,1.6754589;-0.3479729,-0.20285694,1.6409093;0.01807018,0.32084256,1.8234558;0.05107578,0.051057406,1.7999815;0.031105155,-0.16701068,1.7175609;0.012564226,-0.2626214,1.6680111;-0.24562763,-0.04758346,1.7797118;-0.3067713,-0.4083672,1.7996141;-0.3411995,-0.66914624,1.8040957;-0.3556549,-0.7209262,1.7150806;-0.089419454,-0.043785356,1.7842458;-0.041679144,-0.38083237,1.7271292;0.0055657066,-0.6202449,1.7065433;0.016717125,-0.66410464,1.6117432;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2050;-0.1778917,0.03453034,1.7997136;-0.17438488,0.09752813,1.8572755;-0.16581845,0.4630175,1.857374;-0.15838517,0.6608156,1.8428652;-0.34496462,0.33059603,1.8388011;-0.39676908,0.0606806,1.7869234;-0.37862828,-0.14609477,1.6812996;-0.36762428,-0.2015847,1.6498865;0.0021641348,0.32563123,1.8261139;0.03653512,0.056097195,1.7990054;0.009625461,-0.16008183,1.7137178;-0.0034154756,-0.25661007,1.664574;-0.25853795,-0.044924133,1.7844557;-0.31402892,-0.40984344,1.8048855;-0.34445098,-0.671496,1.8083547;-0.35721126,-0.7233281,1.7182876;-0.10220542,-0.04031189,1.7892762;-0.06316667,-0.3798064,1.7247841;-0.05052472,-0.6193798,1.7018278;-0.0057564382,-0.68398726,1.6999189;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2081;-0.18982886,0.03684691,1.8032421;-0.1868017,0.100341074,1.860422;-0.18048362,0.4663623,1.858127;-0.17288777,0.6640437,1.8439546;-0.35738894,0.33262983,1.8398553;-0.41150635,0.06217178,1.7917842;-0.3952165,-0.14721712,1.6903942;-0.38366088,-0.20212388,1.6589816;-0.010291101,0.32863006,1.828139;0.022179551,0.0607966,1.7984834;-0.0064253435,-0.155075,1.7113302;-0.019153014,-0.2512397,1.6623363;-0.27070525,-0.04303497,1.7887384;-0.32152262,-0.41356143,1.8096731;-0.34734192,-0.6734583,1.8118725;-0.3585093,-0.7252532,1.7208636;-0.11305235,-0.038014725,1.7929395;-0.101358995,-0.39318526,1.7231365;-0.09897108,-0.63105345,1.7016244;-0.0775588,-0.686593,1.6580343;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2112;-0.20053884,0.037990723,1.8058459;-0.19772054,0.101855196,1.862724;-0.19231008,0.46838436,1.8588214;-0.18595375,0.6657481,1.8443358;-0.36816224,0.33366278,1.8408884;-0.4226973,0.06308466,1.7958544;-0.40696883,-0.14852041,1.698207;-0.39612558,-0.20387726,1.6663406;-0.022242924,0.3315151,1.8302263;0.011323617,0.064341575,1.7984245;-0.021572784,-0.15080392,1.7106209;-0.03024089,-0.24761994,1.6615762;-0.28121877,-0.04213889,1.7919444;-0.32988515,-0.42024022,1.8139963;-0.34989497,-0.6753219,1.8148291;-0.35957175,-0.72694457,1.7230153;-0.123352796,-0.036782414,1.7955973;-0.1254365,-0.4021567,1.7236253;-0.137882,-0.64193773,1.7065294;-0.12365937,-0.6936317,1.6444825;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2175;-0.21117103,0.03844741,1.8074534;-0.20845728,0.1025461,1.8641642;-0.20326765,0.46959558,1.8595005;-0.19599989,0.666798,1.8445711;-0.3770737,0.334268,1.8420057;-0.43090793,0.06370032,1.7990373;-0.41690353,-0.15000425,1.7052411;-0.40551946,-0.2061375,1.6723615;-0.031863105,0.33363494,1.832181;0.0015644492,0.06679978,1.7988257;-0.038640335,-0.15251096,1.7089951;-0.039140455,-0.2447665,1.6617885;-0.29160866,-0.041710254,1.7942235;-0.33677474,-0.42578852,1.816713;-0.3522739,-0.67702985,1.8172514;-0.3605592,-0.72847235,1.7248374;-0.1338845,-0.036237746,1.7968978;-0.14883557,-0.41296154,1.7266213;-0.173465,-0.65429175,1.7156487;-0.16279161,-0.7018606,1.6379116;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2190;-0.22070944,0.037854772,1.8081498;-0.21791404,0.102186866,1.8648101;-0.21228553,0.47011623,1.8599874;-0.20517986,0.6671288,1.8446653;-0.385081,0.33427814,1.8431098;-0.43695033,0.06391131,1.8014927;-0.42432046,-0.15148644,1.7106628;-0.41324383,-0.20937076,1.6771402;-0.040731363,0.33508626,1.833946;-0.0058646337,0.068601385,1.7997079;-0.048768304,-0.15494077,1.7080762;-0.04656499,-0.24358073,1.6626426;-0.30049908,-0.04203416,1.795609;-0.35362798,-0.45635888,1.8212953;-0.35735875,-0.6918241,1.8222278;-0.36206758,-0.7373229,1.7282933;-0.14396864,-0.036886875,1.7969891;-0.18374147,-0.43237808,1.737698;-0.1948131,-0.668476,1.7250234;-0.24737135,-0.69687426,1.7256666;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2206;-0.22828986,0.03701015,1.8082108;-0.2253747,0.10151121,1.8648981;-0.21912952,0.47029707,1.8602762;-0.21369144,0.66691613,1.8446451;-0.39157858,0.33408684,1.8441191;-0.44188035,0.06386762,1.8036501;-0.42985338,-0.15267779,1.7146943;-0.41878343,-0.2123825,1.6803315;-0.04794843,0.3361733,1.8354146;-0.012583326,0.06994269,1.8009157;-0.05559664,-0.15802318,1.707864;-0.052429527,-0.24332705,1.6642941;-0.30747014,-0.042502515,1.796246;-0.35863566,-0.46309552,1.822198;-0.35996363,-0.69559616,1.8242389;-0.3636658,-0.7412967,1.7304697;-0.15223879,-0.0378663,1.7964063;-0.19862935,-0.44036806,1.7432457;-0.21592216,-0.67905986,1.7389138;-0.16025135,-0.69352186,1.7129998;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
